customer_id,region,age_group,acquisition_channel,contract_length_months,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell,monthly_fee,is_churned
2515,Canarias,35-44,Web,24,5,0,NULL,0,27.16,1
2516,Madrid,55+,Web,24,8,0,NULL,1,42.84,1
2517,Andalucía,35-44,Phone,24,4,0,NULL,0,39.98,1
2518,País Vasco,55+,Phone,24,3,0,NULL,1,25.73,0
2519,Barcelona,18-24,Partner,24,3,0,NULL,0,33.14,1
2520,País Vasco,25-34,Partner,24,2,0,NULL,0,45.9,0
2521,Madrid,55+,In-store,36,6,0,NULL,0,48.97,0
2522,Barcelona,55+,In-store,36,2,0,NULL,1,38.13,0
2523,Barcelona,45-54,Web,36,6,0,NULL,0,47.31,1
2524,Canarias,45-54,Web,36,4,0,NULL,0,33.31,0
2525,Barcelona,45-54,In-store,36,0,0,NULL,0,45.71,0
2526,Madrid,45-54,Web,24,7,0,NULL,1,41.37,0
2527,Canarias,25-34,Web,24,2,0,NULL,1,44.88,0
2528,Madrid,35-44,Web,24,4,0,NULL,0,47.23,0
2529,Galicia,45-54,Partner,24,4,0,NULL,1,33.01,0
2530,Andalucía,35-44,Web,24,0,0,NULL,0,28.0,0
2531,Andalucía,55+,Web,24,5,0,NULL,0,44.66,0
2532,País Vasco,35-44,Phone,36,3,0,NULL,0,28.17,0
2533,País Vasco,25-34,In-store,24,4,1,8.5,0,42.78,0
2534,Madrid,25-34,Web,24,7,0,NULL,0,40.1,0
2535,Canarias,55+,Partner,24,4,0,NULL,1,28.76,0
2536,Canarias,18-24,Phone,24,3,0,NULL,0,42.62,0
2537,Galicia,55+,Phone,36,4,0,NULL,0,38.31,0
2538,Andalucía,18-24,Web,24,8,0,NULL,1,44.35,0
2539,Andalucía,35-44,Web,36,6,0,NULL,0,29.06,0
2540,Andalucía,45-54,Web,36,2,0,NULL,0,23.64,0
2541,Madrid,35-44,In-store,24,3,0,NULL,0,31.39,0
2542,Valencia,55+,Web,24,2,0,NULL,0,33.56,0
2543,Andalucía,25-34,Referral,24,3,0,NULL,0,39.03,0
2544,Andalucía,35-44,Web,24,7,0,NULL,0,37.43,0
2545,Barcelona,35-44,Web,24,6,0,NULL,0,28.56,0
2546,Valencia,55+,Partner,36,1,0,NULL,0,51.67,1
2547,Andalucía,25-34,In-store,24,8,0,NULL,0,27.91,1
2548,Valencia,25-34,Web,36,3,0,NULL,0,34.33,0
2549,Canarias,45-54,Web,24,5,0,NULL,0,45.86,0
2550,Andalucía,55+,Partner,36,4,0,NULL,0,43.3,0
2551,Madrid,55+,Web,24,7,0,NULL,0,33.87,0
2552,Madrid,55+,Partner,24,2,0,NULL,0,50.34,0
2553,Andalucía,35-44,In-store,24,2,0,NULL,0,36.38,0
2554,Valencia,35-44,Web,24,6,0,NULL,0,27.34,0
2555,Galicia,55+,In-store,36,0,0,NULL,0,26.35,0
2556,Madrid,55+,Web,24,4,0,NULL,0,48.02,0
2557,Madrid,45-54,In-store,24,6,0,NULL,0,35.71,1
2558,Barcelona,45-54,Referral,24,0,0,NULL,0,43.82,0
2559,País Vasco,55+,Partner,24,4,0,NULL,1,28.26,0
2560,Canarias,25-34,Referral,24,1,0,NULL,1,26.62,1
2561,Galicia,25-34,In-store,24,2,0,NULL,1,47.19,0
2562,Valencia,55+,Web,24,2,0,NULL,0,50.92,0
2563,País Vasco,35-44,Web,24,4,0,NULL,0,28.37,0
2564,Madrid,25-34,Web,24,3,0,NULL,0,30.74,0
2565,Andalucía,35-44,Phone,36,6,0,NULL,0,42.74,0
2566,Canarias,45-54,Partner,24,4,0,NULL,0,37.64,0
2567,Barcelona,55+,Phone,36,3,0,NULL,0,35.81,0
2568,Canarias,45-54,Partner,24,1,0,NULL,0,32.2,0
2569,Barcelona,18-24,Phone,24,4,0,NULL,0,50.98,0
2570,Madrid,35-44,Web,24,8,0,NULL,0,31.33,0
2571,Andalucía,18-24,Web,24,3,0,NULL,0,32.55,0
2572,Galicia,55+,Referral,24,3,0,NULL,0,29.95,0
2573,Barcelona,25-34,Web,24,2,0,NULL,0,30.73,1
2574,País Vasco,45-54,Web,24,6,0,NULL,0,37.89,0
2575,Madrid,35-44,Web,36,6,0,NULL,0,37.21,0
2576,País Vasco,45-54,Referral,24,6,0,NULL,0,41.25,1
2577,Andalucía,35-44,Web,24,3,0,NULL,0,34.75,0
2578,Madrid,45-54,Partner,24,15,0,NULL,0,30.27,0
2579,Andalucía,45-54,Web,24,3,0,NULL,0,48.83,0
2580,Andalucía,25-34,Web,36,6,0,NULL,0,39.54,1
2581,Valencia,35-44,Partner,24,4,0,NULL,0,35.26,0
2582,Barcelona,35-44,Partner,24,7,0,NULL,0,29.52,0
2583,Madrid,25-34,Partner,24,3,0,NULL,0,42.78,1
2584,Canarias,45-54,Web,24,0,0,NULL,0,42.94,0
2585,Andalucía,25-34,Referral,36,9,0,NULL,1,41.11,0
2586,País Vasco,55+,Phone,24,4,0,NULL,0,44.99,0
2587,Andalucía,25-34,Referral,36,6,0,NULL,0,29.35,0
2588,Galicia,45-54,Web,24,6,0,NULL,0,49.45,0
2589,Madrid,25-34,Phone,36,1,0,NULL,1,32.97,0
2590,Valencia,35-44,Web,24,4,0,NULL,0,32.28,0
2591,Andalucía,25-34,In-store,24,0,0,NULL,1,39.2,0
2592,Madrid,45-54,In-store,36,3,0,NULL,0,28.16,0
2593,Madrid,25-34,Phone,24,6,0,NULL,0,37.98,0
2594,Andalucía,45-54,Web,24,5,0,NULL,0,27.48,0
2595,Galicia,35-44,Web,36,5,0,NULL,0,43.78,0
2596,Andalucía,55+,Web,24,7,0,NULL,1,43.78,0
2597,Madrid,45-54,In-store,36,6,0,NULL,1,46.4,0
2598,Canarias,35-44,Web,36,0,0,NULL,0,35.33,0
2599,Madrid,55+,Web,36,4,0,NULL,0,35.02,0
2600,Barcelona,25-34,Web,36,8,0,NULL,0,47.48,0
2601,Canarias,45-54,Web,24,3,0,NULL,0,38.36,0
2602,País Vasco,35-44,Referral,24,16,0,NULL,1,36.65,1
2603,Canarias,45-54,Web,24,6,0,NULL,0,27.64,0
2604,País Vasco,18-24,Referral,24,3,0,NULL,0,31.85,0
2605,Andalucía,35-44,Partner,36,2,0,NULL,0,34.31,0
2606,Barcelona,45-54,Phone,24,5,0,NULL,0,45.32,0
2607,Barcelona,35-44,Phone,24,7,0,NULL,1,48.15,0
2608,Canarias,25-34,Partner,24,1,0,NULL,1,51.5,0
2609,Galicia,35-44,Partner,24,4,0,NULL,0,37.27,0
2610,Barcelona,55+,Web,36,0,0,NULL,0,37.46,0
2611,Barcelona,25-34,Referral,24,4,1,1.0,0,43.31,0
2612,Barcelona,35-44,Web,24,1,0,NULL,0,34.11,0
2613,Barcelona,55+,Web,36,5,0,NULL,0,38.92,0
2614,Galicia,55+,Phone,36,3,0,NULL,0,38.77,0
2615,Madrid,18-24,Partner,24,6,0,NULL,0,33.98,1
2616,Valencia,35-44,Web,36,3,0,NULL,0,32.63,0
2617,Canarias,18-24,Web,24,3,1,19.1,1,35.03,0
2618,Andalucía,55+,Web,36,1,0,NULL,0,37.47,0
2619,Valencia,35-44,Phone,24,5,0,NULL,0,32.77,0
2620,Barcelona,35-44,Web,24,5,0,NULL,0,32.96,0
2621,Madrid,25-34,In-store,36,6,0,NULL,0,30.75,1
2622,Barcelona,35-44,Web,24,5,0,NULL,1,47.28,0
2623,Madrid,25-34,Referral,24,5,0,NULL,0,50.47,0
2624,Madrid,45-54,Partner,24,5,0,NULL,1,48.58,0
2625,Madrid,35-44,In-store,24,5,0,NULL,0,48.57,0
2626,Barcelona,35-44,Referral,24,9,0,NULL,0,30.73,0
2627,Madrid,55+,Web,24,1,0,NULL,1,28.92,0
2628,Canarias,25-34,Phone,24,3,0,NULL,0,39.54,1
2629,Madrid,25-34,Web,36,1,0,NULL,0,40.7,0
2630,Barcelona,35-44,Web,36,5,0,NULL,1,46.84,1
2631,Galicia,45-54,Web,24,7,0,NULL,0,30.17,1
2632,Madrid,18-24,Partner,24,6,0,NULL,0,53.7,0
2633,Valencia,45-54,In-store,24,3,0,NULL,0,34.31,0
2634,Galicia,35-44,Web,24,7,0,NULL,0,36.7,1
2635,Andalucía,35-44,In-store,36,6,0,NULL,1,46.05,0
2636,Barcelona,35-44,Web,24,4,0,NULL,0,40.71,0
2637,País Vasco,18-24,Web,24,2,0,NULL,0,45.94,0
2638,Andalucía,25-34,Web,24,8,0,NULL,0,42.75,0
2639,Barcelona,45-54,Phone,24,2,0,NULL,0,48.82,0
2640,Madrid,35-44,Phone,36,3,0,NULL,0,47.25,0
2641,Madrid,35-44,Web,36,6,0,NULL,0,37.27,1
2642,Galicia,55+,Web,24,3,0,NULL,0,33.51,0
2643,Barcelona,18-24,Phone,24,4,0,NULL,0,45.39,0
2644,Madrid,35-44,In-store,36,4,0,NULL,0,42.06,0
2645,Valencia,35-44,Web,24,4,0,NULL,0,43.45,1
2646,Canarias,25-34,Partner,36,4,0,NULL,0,35.39,1
2647,Madrid,55+,Partner,36,4,0,NULL,0,33.99,1
2648,Madrid,55+,Phone,24,4,0,NULL,0,37.44,0
2649,Valencia,25-34,Web,36,2,0,NULL,0,48.52,0
2650,Andalucía,55+,Referral,24,1,0,NULL,1,29.47,0
2651,Valencia,18-24,Phone,36,6,0,NULL,0,33.83,1
2652,Galicia,55+,Phone,24,6,0,NULL,1,26.62,0
2653,Madrid,55+,In-store,24,5,1,1.0,0,41.25,0
2654,Barcelona,25-34,In-store,24,5,0,NULL,0,33.78,1
2655,Barcelona,35-44,Partner,24,2,0,NULL,1,45.03,1
2656,Barcelona,45-54,In-store,24,0,0,NULL,0,31.07,0
2657,Valencia,25-34,Web,24,4,0,NULL,0,29.64,0
2658,País Vasco,25-34,In-store,24,0,0,NULL,0,28.49,0
2659,Barcelona,45-54,Web,24,4,0,NULL,0,27.86,0
2660,País Vasco,25-34,In-store,24,7,0,NULL,0,48.42,1
2661,Madrid,25-34,Web,36,3,0,NULL,1,48.4,1
2662,Andalucía,25-34,Web,36,3,0,NULL,0,42.52,1
2663,Barcelona,45-54,Phone,24,7,0,NULL,0,49.32,0
2664,Andalucía,35-44,In-store,24,4,0,NULL,0,29.06,0
2665,Madrid,35-44,Phone,36,4,0,NULL,0,49.14,0
2666,Canarias,25-34,In-store,36,2,0,NULL,0,35.87,0
2667,Galicia,25-34,Web,24,6,0,NULL,0,42.74,0
2668,Galicia,45-54,Web,36,9,0,NULL,1,38.08,0
2669,Galicia,25-34,Phone,24,6,0,NULL,0,33.62,1
2670,Madrid,45-54,Phone,24,4,0,NULL,0,32.72,0
2671,Valencia,35-44,Partner,36,4,0,NULL,0,30.82,0
2672,Barcelona,45-54,Referral,36,3,0,NULL,0,36.47,0
2673,Galicia,35-44,Partner,36,10,0,NULL,0,38.76,0
2674,Madrid,55+,Phone,24,6,0,NULL,0,49.07,1
2675,Barcelona,18-24,Phone,24,9,2,15.55,0,25.72,1
2676,Andalucía,55+,Referral,24,8,0,NULL,0,40.2,0
2677,Madrid,25-34,Partner,24,5,0,NULL,0,40.46,0
2678,País Vasco,18-24,In-store,24,6,0,NULL,0,25.51,0
2679,Barcelona,35-44,Web,24,3,0,NULL,0,34.4,0
2680,Andalucía,25-34,In-store,24,5,0,NULL,0,36.06,1
2681,Galicia,35-44,Web,36,5,0,NULL,0,36.07,0
2682,Andalucía,45-54,In-store,24,5,0,NULL,0,31.6,1
2683,Barcelona,45-54,In-store,24,5,0,NULL,0,28.45,0
2684,Madrid,35-44,Referral,36,5,0,NULL,0,34.08,1
2685,Madrid,55+,Web,24,5,0,NULL,0,49.43,0
2686,Madrid,35-44,In-store,36,3,0,NULL,0,47.88,0
2687,Andalucía,18-24,Web,24,2,0,NULL,1,28.87,1
2688,Barcelona,45-54,Phone,24,1,0,NULL,0,44.02,0
2689,Barcelona,25-34,Partner,36,5,0,NULL,0,51.45,1
2690,Barcelona,25-34,Phone,24,4,0,NULL,0,30.12,0
2691,Canarias,18-24,Web,24,5,0,NULL,0,28.01,0
2692,Madrid,25-34,Partner,36,2,0,NULL,0,29.28,0
2693,Barcelona,25-34,Partner,24,4,0,NULL,0,31.31,0
2694,Valencia,25-34,Phone,36,4,0,NULL,0,45.6,0
2695,Madrid,35-44,Phone,36,7,0,NULL,0,46.08,0
2696,Canarias,45-54,Partner,36,6,0,NULL,0,36.25,1
2697,Madrid,55+,Phone,24,3,0,NULL,0,35.29,0
2698,Andalucía,25-34,Web,24,5,0,NULL,0,44.72,1
2699,Andalucía,25-34,Phone,36,3,0,NULL,0,28.46,0
2700,País Vasco,35-44,Partner,24,0,0,NULL,0,32.35,0
2701,Andalucía,25-34,Web,24,7,0,NULL,0,25.37,0
2702,País Vasco,35-44,Web,24,3,0,NULL,0,48.28,1
2703,Valencia,45-54,Referral,24,6,0,NULL,0,43.27,0
2704,Valencia,45-54,In-store,24,3,0,NULL,1,44.43,0
2705,Andalucía,25-34,Partner,24,2,0,NULL,0,44.53,0
2706,Andalucía,45-54,In-store,24,3,0,NULL,0,27.05,0
2707,Valencia,45-54,Referral,24,5,0,NULL,0,35.78,0
2708,Madrid,55+,Phone,36,4,0,NULL,0,49.79,0
2709,Barcelona,25-34,Web,24,5,0,NULL,0,47.19,0
2710,Barcelona,45-54,Partner,24,3,0,NULL,0,41.29,0
2711,Madrid,45-54,Referral,24,4,0,NULL,0,30.48,0
2712,Valencia,25-34,Partner,24,2,0,NULL,0,50.91,1
2713,Madrid,45-54,Web,36,7,0,NULL,0,33.87,0
2714,Andalucía,45-54,Referral,36,1,0,NULL,0,31.52,0
2715,Andalucía,25-34,In-store,24,2,0,NULL,0,27.5,0
2716,Andalucía,35-44,Phone,24,3,0,NULL,0,27.05,0
2717,Andalucía,35-44,Referral,24,9,0,NULL,0,38.89,0
2718,Madrid,45-54,Partner,24,6,0,NULL,0,43.02,0
2719,Madrid,18-24,In-store,24,2,0,NULL,1,32.85,0
2720,Andalucía,35-44,Referral,24,8,0,NULL,1,28.34,1
2721,País Vasco,25-34,Web,24,9,0,NULL,0,39.17,0
2722,Andalucía,45-54,In-store,24,5,0,NULL,0,35.14,0
2723,Andalucía,45-54,Phone,24,5,0,NULL,0,32.81,0
2724,Andalucía,35-44,In-store,24,4,0,NULL,0,29.99,1
2725,País Vasco,35-44,In-store,24,4,0,NULL,0,45.07,0
2726,País Vasco,25-34,In-store,24,2,0,NULL,0,52.1,0
2727,País Vasco,25-34,In-store,24,7,0,NULL,0,36.28,1
2728,Madrid,45-54,In-store,24,3,0,NULL,1,45.39,0
2729,Madrid,25-34,Web,24,2,0,NULL,0,48.01,0
2730,Barcelona,45-54,Phone,24,3,0,NULL,0,27.49,0
2731,Andalucía,45-54,Web,36,3,0,NULL,0,48.08,0
2732,País Vasco,55+,In-store,36,2,0,NULL,0,38.42,0
2733,Barcelona,25-34,Partner,24,6,1,17.3,0,42.65,0
2734,Barcelona,35-44,Partner,24,6,0,NULL,0,39.43,0
2735,País Vasco,18-24,Web,36,0,0,NULL,1,32.17,0
2736,Barcelona,55+,Partner,36,3,0,NULL,0,47.29,0
2737,Galicia,45-54,Phone,24,3,0,NULL,0,43.91,0
2738,Madrid,45-54,Referral,24,4,0,NULL,0,27.69,0
2739,Barcelona,45-54,In-store,24,7,0,NULL,1,40.3,0
2740,Valencia,25-34,Phone,24,2,0,NULL,0,48.15,0
2741,Barcelona,35-44,In-store,24,7,0,NULL,0,48.3,0
2742,Madrid,45-54,Web,24,8,0,NULL,0,42.85,0
2743,Barcelona,25-34,Web,24,7,0,NULL,0,29.21,1
2744,Barcelona,55+,Partner,24,3,0,NULL,0,35.85,0
2745,Barcelona,55+,Partner,24,3,0,NULL,0,32.19,0
2746,País Vasco,55+,Web,36,4,0,NULL,0,46.32,0
2747,Madrid,45-54,Web,24,7,0,NULL,1,46.46,0
2748,Barcelona,25-34,Phone,24,4,0,NULL,0,47.85,0
2749,Madrid,35-44,Web,24,4,0,NULL,1,28.36,0
2750,Canarias,25-34,Phone,36,5,1,23.8,0,49.55,0
2751,País Vasco,45-54,Phone,24,2,0,NULL,0,50.36,0
2752,Canarias,25-34,Referral,24,6,0,NULL,0,41.44,0
2753,Galicia,55+,Web,24,3,0,NULL,1,45.57,1
2754,Barcelona,25-34,Web,36,7,0,NULL,1,36.81,0
2755,Andalucía,25-34,Web,36,5,0,NULL,1,30.99,0
2756,Barcelona,18-24,Web,36,5,0,NULL,0,31.43,1
2757,Galicia,45-54,In-store,24,0,0,NULL,1,24.02,0
2758,Valencia,25-34,Phone,24,5,0,NULL,1,27.14,0
2759,Barcelona,25-34,Web,24,4,0,NULL,0,45.87,0
2760,Galicia,25-34,Referral,24,1,0,NULL,0,33.14,0
2761,Galicia,25-34,In-store,36,4,0,NULL,0,26.66,0
2762,Canarias,55+,Web,24,1,0,NULL,0,28.0,1
2763,Madrid,35-44,Web,24,5,0,NULL,0,43.38,1
2764,Barcelona,25-34,In-store,36,7,0,NULL,0,49.59,0
2765,Barcelona,25-34,Partner,24,0,0,NULL,0,37.59,0
2766,Valencia,18-24,Referral,24,4,0,NULL,1,45.03,0
2767,Valencia,35-44,Web,24,4,0,NULL,0,50.21,0
2768,Barcelona,25-34,In-store,36,0,0,NULL,0,45.85,0
2769,País Vasco,18-24,Web,36,6,0,NULL,0,45.44,0
2770,Barcelona,25-34,Web,24,15,1,29.9,1,41.61,0
2771,Andalucía,25-34,In-store,36,8,0,NULL,0,49.87,0
2772,Galicia,45-54,Partner,36,5,0,NULL,0,30.42,1
2773,Andalucía,18-24,Web,36,11,0,NULL,0,46.68,1
2774,Barcelona,45-54,Web,36,5,0,NULL,1,36.28,0
2775,Madrid,45-54,In-store,24,9,0,NULL,1,32.37,1
2776,Madrid,55+,Web,36,3,0,NULL,0,44.89,0
2777,País Vasco,25-34,Web,24,6,0,NULL,0,46.11,0
2778,Valencia,45-54,Web,36,0,0,NULL,0,46.71,0
2779,Madrid,55+,Web,24,12,0,NULL,0,48.45,0
2780,Canarias,55+,In-store,36,6,0,NULL,0,41.35,0
2781,Andalucía,45-54,Web,36,0,0,NULL,1,38.98,0
2782,Galicia,25-34,Phone,24,11,0,NULL,0,48.52,1
2783,Valencia,55+,Partner,36,6,0,NULL,0,30.84,0
2784,Canarias,45-54,Web,24,5,0,NULL,0,27.38,0
2785,Madrid,25-34,Partner,24,5,0,NULL,0,39.98,0
2786,Madrid,25-34,Web,24,4,0,NULL,0,40.62,0
2787,Galicia,55+,In-store,36,16,0,NULL,0,42.19,1
2788,Galicia,25-34,In-store,24,4,0,NULL,0,46.29,0
2789,Valencia,45-54,In-store,24,4,0,NULL,1,25.14,0
2790,Madrid,35-44,Phone,24,6,0,NULL,0,48.09,0
2791,Barcelona,45-54,In-store,24,3,0,NULL,0,42.64,0
2792,País Vasco,25-34,Partner,24,4,0,NULL,0,53.28,1
2793,Galicia,45-54,Web,36,4,0,NULL,0,33.27,0
2794,Barcelona,35-44,Web,36,4,0,NULL,0,41.33,1
2795,Madrid,55+,Web,36,6,0,NULL,0,45.71,1
2796,Andalucía,25-34,Web,24,3,0,NULL,0,39.74,1
2797,País Vasco,25-34,Web,36,2,0,NULL,0,29.37,0
2798,Valencia,25-34,Referral,24,2,0,NULL,0,26.85,1
2799,Andalucía,18-24,Referral,24,0,0,NULL,0,26.4,0
2800,Canarias,55+,Web,24,7,0,NULL,0,38.57,0
2801,Barcelona,25-34,Referral,24,3,0,NULL,0,43.25,0
2802,Andalucía,25-34,Partner,24,4,0,NULL,1,39.94,0
2803,Andalucía,45-54,Phone,36,7,0,NULL,0,42.23,0
2804,Andalucía,25-34,Referral,24,4,0,NULL,1,24.36,1
2805,Galicia,25-34,Partner,24,5,0,NULL,0,26.54,1
2806,Andalucía,45-54,Phone,36,1,1,34.1,0,44.05,0
2807,Valencia,35-44,Web,36,7,0,NULL,0,45.03,0
2808,Madrid,55+,Web,24,4,0,NULL,0,43.48,1
2809,Andalucía,45-54,Referral,24,2,0,NULL,0,40.33,0
2810,Madrid,25-34,Web,24,3,0,NULL,0,51.23,0
2811,Madrid,35-44,Web,24,7,0,NULL,0,50.9,0
2812,Valencia,55+,Web,24,3,0,NULL,0,41.99,0
2813,Andalucía,35-44,Phone,24,2,0,NULL,0,31.7,0
2814,Canarias,45-54,Phone,36,3,0,NULL,0,26.23,0
2815,Andalucía,35-44,Referral,24,4,0,NULL,0,39.48,1
2816,Galicia,35-44,Phone,24,4,0,NULL,0,36.22,0
2817,Barcelona,45-54,In-store,24,5,0,NULL,0,29.71,0
2818,Valencia,18-24,Phone,36,4,0,NULL,0,32.66,0
2819,Canarias,35-44,Phone,24,8,0,NULL,0,50.63,1
2820,Valencia,25-34,Web,24,3,0,NULL,0,27.19,1
2821,País Vasco,45-54,Web,24,8,0,NULL,0,46.07,0
2822,Andalucía,35-44,In-store,36,3,0,NULL,0,48.69,0
2823,Barcelona,25-34,In-store,36,7,0,NULL,1,43.18,1
2824,Andalucía,18-24,Phone,24,3,0,NULL,0,25.85,0
2825,Barcelona,55+,Referral,24,1,0,NULL,0,47.27,0
2826,Madrid,25-34,In-store,24,1,0,NULL,0,46.46,0
2827,Barcelona,25-34,Web,24,5,0,NULL,0,31.89,0
2828,Madrid,25-34,Partner,36,6,0,NULL,0,45.91,0
2829,Barcelona,35-44,In-store,24,2,0,NULL,0,30.38,0
2830,Galicia,25-34,In-store,24,2,0,NULL,1,42.35,0
2831,Barcelona,55+,Web,36,5,1,15.1,0,50.44,1
2832,Galicia,45-54,Web,36,4,0,NULL,0,39.37,1
2833,Andalucía,18-24,Phone,24,3,0,NULL,0,49.21,0
2834,Madrid,35-44,Web,24,1,0,NULL,0,39.25,0
2835,Madrid,25-34,Web,24,5,0,NULL,0,47.23,0
2836,Canarias,18-24,Partner,36,5,0,NULL,0,44.91,0
2837,Andalucía,35-44,Phone,36,5,0,NULL,0,25.49,0
2838,Canarias,25-34,Web,36,4,0,NULL,0,47.1,0
2839,Barcelona,55+,Phone,36,2,0,NULL,0,50.34,0
2840,Andalucía,35-44,Web,24,5,1,13.2,1,33.44,0
2841,País Vasco,25-34,Phone,24,4,0,NULL,0,48.31,1
2842,Canarias,55+,In-store,24,1,0,NULL,0,33.78,0
2843,Madrid,35-44,In-store,36,3,0,NULL,1,28.3,0
2844,Canarias,25-34,Web,24,5,0,NULL,1,29.28,0
2845,Barcelona,35-44,In-store,24,4,0,NULL,0,40.69,0
2846,Galicia,55+,In-store,24,0,0,NULL,0,27.66,0
2847,Andalucía,35-44,Partner,36,9,0,NULL,0,30.23,0
2848,Andalucía,35-44,Referral,36,3,0,NULL,0,48.51,0
2849,Barcelona,35-44,Web,36,5,0,NULL,0,39.41,0
2850,Galicia,25-34,Web,24,9,0,NULL,0,43.29,0
2851,Barcelona,25-34,In-store,36,4,0,NULL,0,30.9,0
2852,Valencia,35-44,Phone,36,2,0,NULL,0,28.05,0
2853,Andalucía,55+,Web,36,4,0,NULL,0,43.67,1
2854,País Vasco,45-54,Web,36,4,0,NULL,1,34.95,0
2855,Valencia,25-34,Web,36,6,0,NULL,0,36.74,0
2856,Andalucía,35-44,Web,36,6,0,NULL,0,47.16,0
2857,Valencia,18-24,Web,24,14,0,NULL,0,30.78,1
2858,Andalucía,25-34,Referral,24,5,0,NULL,0,36.61,0
2859,Andalucía,45-54,Web,24,4,0,NULL,0,39.47,0
2860,Andalucía,25-34,In-store,36,7,0,NULL,0,27.15,0
2861,Galicia,55+,Web,36,3,0,NULL,0,41.14,0
2862,Andalucía,35-44,Web,24,4,0,NULL,0,34.6,1
2863,Madrid,45-54,Referral,24,4,0,NULL,0,29.65,0
2864,Andalucía,55+,Web,36,0,0,NULL,0,36.39,0
2865,Madrid,45-54,Web,36,7,0,NULL,1,38.13,0
2866,Barcelona,55+,In-store,36,5,0,NULL,0,43.98,0
2867,País Vasco,45-54,Web,24,0,0,NULL,0,50.25,0
2868,Valencia,35-44,Web,36,6,0,NULL,0,44.91,0
2869,Valencia,25-34,Referral,36,3,0,NULL,0,35.42,0
2870,Canarias,25-34,Phone,24,6,0,NULL,0,49.66,1
2871,Barcelona,55+,Partner,24,10,0,NULL,0,49.11,0
2872,Madrid,18-24,Web,36,4,2,19.1,1,28.59,0
2873,Madrid,55+,Web,24,4,0,NULL,0,30.96,0
2874,Barcelona,25-34,Phone,24,2,0,NULL,0,31.22,0
2875,País Vasco,45-54,Partner,36,2,0,NULL,0,29.6,0
2876,País Vasco,25-34,Web,36,6,0,NULL,0,35.83,0
2877,Andalucía,55+,In-store,24,5,0,NULL,0,35.4,0
2878,Barcelona,18-24,In-store,36,7,0,NULL,0,50.78,0
2879,Andalucía,25-34,Phone,24,3,0,NULL,0,36.14,0
2880,Madrid,55+,Phone,36,2,1,32.1,0,31.06,0
2881,Andalucía,25-34,Partner,24,5,0,NULL,1,49.92,0
2882,Andalucía,25-34,Partner,36,2,0,NULL,0,38.23,0
2883,Madrid,55+,Web,36,3,0,NULL,0,30.91,0
2884,País Vasco,55+,In-store,24,5,0,NULL,0,29.75,0
2885,País Vasco,25-34,Phone,24,4,0,NULL,1,42.66,0
2886,Barcelona,35-44,Referral,36,3,0,NULL,0,36.27,0
2887,Andalucía,25-34,Referral,24,1,0,NULL,0,36.77,0
2888,Andalucía,25-34,Web,24,6,0,NULL,0,44.41,0
2889,Madrid,35-44,Phone,24,3,0,NULL,0,42.84,0
2890,Madrid,25-34,Phone,36,5,0,NULL,0,49.36,1
2891,Andalucía,35-44,Phone,24,8,0,NULL,0,43.29,1
2892,Canarias,25-34,In-store,24,6,0,NULL,0,42.58,0
2893,Andalucía,55+,Web,36,4,0,NULL,0,26.63,0
2894,Andalucía,35-44,Partner,24,4,0,NULL,1,37.95,0
2895,Andalucía,25-34,Referral,24,2,0,NULL,0,33.02,1
2896,Valencia,55+,Referral,24,3,0,NULL,0,38.31,0
2897,Madrid,55+,Web,24,5,0,NULL,0,37.67,0
2898,Barcelona,25-34,Referral,24,2,0,NULL,0,40.97,0
2899,Galicia,55+,Web,36,5,0,NULL,1,34.24,0
2900,País Vasco,25-34,Phone,24,7,0,NULL,0,37.97,0
2901,Canarias,25-34,Web,36,3,0,NULL,1,32.3,0
2902,Madrid,35-44,Partner,24,1,0,NULL,0,51.14,0
2903,Valencia,25-34,Web,24,6,0,NULL,1,35.99,0
2904,Andalucía,45-54,Web,24,1,0,NULL,0,42.39,0
2905,Madrid,35-44,Web,24,7,0,NULL,0,44.82,1
2906,Madrid,55+,Referral,36,4,0,NULL,0,34.31,0
2907,País Vasco,25-34,Phone,24,3,0,NULL,1,45.77,0
2908,Andalucía,25-34,Partner,24,3,0,NULL,0,49.06,0
2909,Andalucía,25-34,Partner,24,2,0,NULL,0,45.27,0
2910,Barcelona,25-34,Phone,36,6,0,NULL,0,49.91,1
2911,Valencia,55+,Web,24,8,0,NULL,0,35.04,1
2912,Madrid,45-54,Web,36,1,0,NULL,1,50.49,0
2913,Madrid,45-54,Phone,24,6,0,NULL,0,49.47,1
2914,Valencia,45-54,Referral,24,10,0,NULL,1,43.55,0
2915,Barcelona,25-34,Web,36,7,0,NULL,0,47.88,0
2916,Canarias,25-34,Partner,24,0,0,NULL,0,44.29,1
2917,Valencia,35-44,In-store,24,4,0,NULL,0,38.84,0
2918,Madrid,55+,Referral,36,3,0,NULL,0,40.0,0
2919,Madrid,25-34,Web,24,5,0,NULL,0,36.36,0
2920,País Vasco,18-24,Referral,24,4,0,NULL,1,40.9,0
2921,Madrid,45-54,Partner,24,4,0,NULL,0,35.69,0
2922,Madrid,25-34,Phone,24,4,0,NULL,0,45.93,0
2923,Valencia,35-44,In-store,36,7,0,NULL,0,36.58,0
2924,Barcelona,18-24,Web,24,7,0,NULL,1,36.36,1
