customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months,subscription_id,subscription_start_date,monthly_fee,subscription_status,cancellation_date,is_churned,install_date,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell
2860,2024-11-22,Andalucía,25-34,In-store,36,2860,2024-11-22,27.15,active,NULL,0,2024-12-03,7,0,NULL,0
2861,2024-05-21,Galicia,55+,Web,36,2861,2024-05-21,41.14,active,NULL,0,2024-05-27,3,0,NULL,0
2862,2025-11-11,Andalucía,35-44,Web,24,2862,2025-11-11,34.6,cancelled,2025-12-22,1,2025-11-17,4,0,NULL,0
2863,2025-09-02,Madrid,45-54,Referral,24,2863,2025-09-02,29.65,active,NULL,0,2025-09-11,4,0,NULL,0
2864,2025-03-23,Andalucía,55+,Web,36,2864,2025-03-23,36.39,active,NULL,0,2025-03-24,0,0,NULL,0
2865,2024-03-04,Madrid,45-54,Web,36,2865,2024-03-04,38.13,active,NULL,0,2024-03-14,7,0,NULL,1
2866,2024-01-26,Barcelona,55+,In-store,36,2866,2024-01-26,43.98,active,NULL,0,2024-02-04,5,0,NULL,0
2867,2024-08-18,País Vasco,45-54,Web,24,2867,2024-08-18,50.25,active,NULL,0,2024-08-23,0,0,NULL,0
2868,2024-04-25,Valencia,35-44,Web,36,2868,2024-04-25,44.91,active,NULL,0,2024-05-02,6,0,NULL,0
2869,2025-09-20,Valencia,25-34,Referral,36,2869,2025-09-20,35.42,active,NULL,0,2025-09-25,3,0,NULL,0
2870,2024-05-30,Canarias,25-34,Phone,24,2870,2024-05-30,49.66,cancelled,2024-08-03,1,2024-06-06,6,0,NULL,0
2871,2024-07-25,Barcelona,55+,Partner,24,2871,2024-07-25,49.11,active,NULL,0,2024-08-06,10,0,NULL,0
2872,2025-12-14,Madrid,18-24,Web,36,2872,2025-12-14,28.59,active,NULL,0,2025-12-23,4,2,19.1,1
2873,2025-08-21,Madrid,55+,Web,24,2873,2025-08-21,30.96,active,NULL,0,2025-08-26,4,0,NULL,0
2874,2024-06-08,Barcelona,25-34,Phone,24,2874,2024-06-08,31.22,active,NULL,0,2024-06-14,2,0,NULL,0
2875,2024-10-07,País Vasco,45-54,Partner,36,2875,2024-10-07,29.6,active,NULL,0,2024-10-14,2,0,NULL,0
2876,2025-01-12,País Vasco,25-34,Web,36,2876,2025-01-12,35.83,active,NULL,0,2025-01-19,6,0,NULL,0
2877,2025-04-30,Andalucía,55+,In-store,24,2877,2025-04-30,35.4,active,NULL,0,2025-05-07,5,0,NULL,0
2878,2025-11-15,Barcelona,18-24,In-store,36,2878,2025-11-15,50.78,active,NULL,0,2025-11-27,7,0,NULL,0
2879,2025-09-28,Andalucía,25-34,Phone,24,2879,2025-09-28,36.14,active,NULL,0,2025-10-05,3,0,NULL,0
2880,2025-12-15,Madrid,55+,Phone,36,2880,2025-12-15,31.06,active,NULL,0,2025-12-18,2,1,32.1,0
2881,2024-01-30,Andalucía,25-34,Partner,24,2881,2024-01-30,49.92,active,NULL,0,2024-02-09,5,0,NULL,1
2882,2024-06-21,Andalucía,25-34,Partner,36,2882,2024-06-21,38.23,active,NULL,0,2024-06-28,2,0,NULL,0
2883,2025-02-15,Madrid,55+,Web,36,2883,2025-02-15,30.91,active,NULL,0,2025-02-20,3,0,NULL,0
2884,2024-02-05,País Vasco,55+,In-store,24,2884,2024-02-05,29.75,active,NULL,0,2024-02-13,5,0,NULL,0
2885,2024-09-16,País Vasco,25-34,Phone,24,2885,2024-09-16,42.66,active,NULL,0,2024-09-22,4,0,NULL,1
2886,2024-04-22,Barcelona,35-44,Referral,36,2886,2024-04-22,36.27,active,NULL,0,2024-04-28,3,0,NULL,0
2887,2025-11-12,Andalucía,25-34,Referral,24,2887,2025-11-12,36.77,active,NULL,0,2025-11-17,1,0,NULL,0
2888,2024-02-16,Andalucía,25-34,Web,24,2888,2024-02-16,44.41,active,NULL,0,2024-02-26,6,0,NULL,0
2889,2024-04-18,Madrid,35-44,Phone,24,2889,2024-04-18,42.84,active,NULL,0,2024-04-26,3,0,NULL,0
2890,2024-05-22,Madrid,25-34,Phone,36,2890,2024-05-22,49.36,cancelled,2024-11-14,1,2024-05-28,5,0,NULL,0
2891,2024-04-18,Andalucía,35-44,Phone,24,2891,2024-04-18,43.29,cancelled,2024-06-07,1,2024-05-01,8,0,NULL,0
2892,2025-02-19,Canarias,25-34,In-store,24,2892,2025-02-19,42.58,active,NULL,0,2025-03-02,6,0,NULL,0
2893,2024-09-23,Andalucía,55+,Web,36,2893,2024-09-23,26.63,active,NULL,0,2024-09-29,4,0,NULL,0
2894,2025-10-29,Andalucía,35-44,Partner,24,2894,2025-10-29,37.95,active,NULL,0,2025-11-03,4,0,NULL,1
2895,2024-07-09,Andalucía,25-34,Referral,24,2895,2024-07-09,33.02,cancelled,2024-08-31,1,2024-07-13,2,0,NULL,0
2896,2025-01-27,Valencia,55+,Referral,24,2896,2025-01-27,38.31,active,NULL,0,2025-02-04,3,0,NULL,0
2897,2025-04-27,Madrid,55+,Web,24,2897,2025-04-27,37.67,active,NULL,0,2025-05-03,5,0,NULL,0
2898,2025-04-02,Barcelona,25-34,Referral,24,2898,2025-04-02,40.97,active,NULL,0,2025-04-05,2,0,NULL,0
2899,2025-08-05,Galicia,55+,Web,36,2899,2025-08-05,34.24,active,NULL,0,2025-08-11,5,0,NULL,1
2900,2024-05-27,País Vasco,25-34,Phone,24,2900,2024-05-27,37.97,active,NULL,0,2024-06-04,7,0,NULL,0
2901,2025-01-05,Canarias,25-34,Web,36,2901,2025-01-05,32.3,active,NULL,0,2025-01-12,3,0,NULL,1
2902,2025-08-08,Madrid,35-44,Partner,24,2902,2025-08-08,51.14,active,NULL,0,2025-08-10,1,0,NULL,0
2903,2025-09-22,Valencia,25-34,Web,24,2903,2025-09-22,35.99,active,NULL,0,2025-10-03,6,0,NULL,1
2904,2025-03-27,Andalucía,45-54,Web,24,2904,2025-03-27,42.39,active,NULL,0,2025-03-30,1,0,NULL,0
2905,2025-04-21,Madrid,35-44,Web,24,2905,2025-04-21,44.82,cancelled,2025-08-02,1,2025-05-01,7,0,NULL,0
2906,2025-09-23,Madrid,55+,Referral,36,2906,2025-09-23,34.31,active,NULL,0,2025-09-30,4,0,NULL,0
2907,2025-04-01,País Vasco,25-34,Phone,24,2907,2025-04-01,45.77,active,NULL,0,2025-04-09,3,0,NULL,1
2908,2025-11-24,Andalucía,25-34,Partner,24,2908,2025-11-24,49.06,active,NULL,0,2025-12-01,3,0,NULL,0
2909,2024-04-03,Andalucía,25-34,Partner,24,2909,2024-04-03,45.27,active,NULL,0,2024-04-06,2,0,NULL,0
2910,2024-09-11,Barcelona,25-34,Phone,36,2910,2024-09-11,49.91,cancelled,2024-12-07,1,2024-09-22,6,0,NULL,0
2911,2024-03-23,Valencia,55+,Web,24,2911,2024-03-23,35.04,cancelled,2024-05-24,1,2024-04-01,8,0,NULL,0
2912,2024-03-07,Madrid,45-54,Web,36,2912,2024-03-07,50.49,active,NULL,0,2024-03-11,1,0,NULL,1
2913,2024-12-10,Madrid,45-54,Phone,24,2913,2024-12-10,49.47,cancelled,2025-03-01,1,2024-12-21,6,0,NULL,0
2914,2024-06-14,Valencia,45-54,Referral,24,2914,2024-06-14,43.55,active,NULL,0,2024-06-27,10,0,NULL,1
2915,2024-10-24,Barcelona,25-34,Web,36,2915,2024-10-24,47.88,active,NULL,0,2024-11-03,7,0,NULL,0
2916,2024-11-16,Canarias,25-34,Partner,24,2916,2024-11-16,44.29,cancelled,2025-03-19,1,2024-11-18,0,0,NULL,0
2917,2025-03-29,Valencia,35-44,In-store,24,2917,2025-03-29,38.84,active,NULL,0,2025-04-06,4,0,NULL,0
2918,2025-11-22,Madrid,55+,Referral,36,2918,2025-11-22,40.0,active,NULL,0,2025-11-29,3,0,NULL,0
2919,2025-09-12,Madrid,25-34,Web,24,2919,2025-09-12,36.36,active,NULL,0,2025-09-22,5,0,NULL,0
2920,2024-10-03,País Vasco,18-24,Referral,24,2920,2024-10-03,40.9,active,NULL,0,2024-10-12,4,0,NULL,1
2921,2024-08-26,Madrid,45-54,Partner,24,2921,2024-08-26,35.69,active,NULL,0,2024-09-02,4,0,NULL,0
2922,2025-07-17,Madrid,25-34,Phone,24,2922,2025-07-17,45.93,active,NULL,0,2025-07-23,4,0,NULL,0
2923,2024-03-31,Valencia,35-44,In-store,36,2923,2024-03-31,36.58,active,NULL,0,2024-04-10,7,0,NULL,0
2924,2025-01-30,Barcelona,18-24,Web,24,2924,2025-01-30,36.36,cancelled,2025-06-06,1,2025-02-08,7,0,NULL,1
2925,2024-11-05,Andalucía,35-44,In-store,36,2925,2024-11-05,28.9,active,NULL,0,2024-11-13,6,0,NULL,0
2926,2024-05-13,Valencia,35-44,Partner,36,2926,2024-05-13,31.81,active,NULL,0,2024-05-20,5,0,NULL,0
2927,2025-03-26,Madrid,55+,In-store,36,2927,2025-03-26,45.64,active,NULL,0,2025-04-04,6,0,NULL,0
2928,2024-08-22,País Vasco,45-54,In-store,36,2928,2024-08-22,36.0,active,NULL,0,2024-08-26,2,0,NULL,0
2929,2024-05-15,Valencia,18-24,Partner,36,2929,2024-05-15,25.93,active,NULL,0,2024-05-22,5,0,NULL,0
2930,2025-04-22,Andalucía,45-54,Web,24,2930,2025-04-22,34.53,active,NULL,0,2025-04-30,5,0,NULL,0
2931,2024-05-07,Madrid,45-54,Web,24,2931,2024-05-07,37.68,active,NULL,0,2024-05-10,2,0,NULL,0
2932,2025-05-06,Andalucía,45-54,In-store,24,2932,2025-05-06,29.97,active,NULL,0,2025-05-11,4,0,NULL,0
2933,2024-04-28,Barcelona,55+,Partner,36,2933,2024-04-28,34.47,active,NULL,0,2024-05-11,9,0,NULL,1
2934,2024-11-13,Valencia,45-54,In-store,24,2934,2024-11-13,43.27,cancelled,2025-04-23,1,2024-11-22,4,0,NULL,0
2935,2025-08-13,Barcelona,25-34,Phone,36,2935,2025-08-13,43.29,active,NULL,0,2025-08-18,3,0,NULL,0
2936,2024-06-16,Canarias,35-44,Phone,24,2936,2024-06-16,49.76,active,NULL,0,2024-06-22,5,0,NULL,0
2937,2025-07-15,Barcelona,25-34,In-store,36,2937,2025-07-15,31.17,active,NULL,0,2025-07-21,3,0,NULL,0
2938,2025-06-11,Galicia,35-44,In-store,24,2938,2025-06-11,33.28,active,NULL,0,2025-06-16,4,0,NULL,0
2939,2025-10-21,Galicia,55+,Web,36,2939,2025-10-21,25.87,active,NULL,0,2025-10-29,3,0,NULL,0
2940,2024-05-03,Valencia,35-44,Web,24,2940,2024-05-03,41.86,active,NULL,0,2024-05-09,5,0,NULL,0
2941,2025-06-06,Barcelona,25-34,In-store,24,2941,2025-06-06,26.25,active,NULL,0,2025-06-13,4,0,NULL,0
2942,2025-11-15,Barcelona,55+,In-store,36,2942,2025-11-15,34.52,cancelled,2025-12-20,1,2025-11-26,9,0,NULL,0
2943,2025-07-11,Canarias,45-54,Phone,36,2943,2025-07-11,39.15,active,NULL,0,2025-07-18,4,0,NULL,0
2944,2024-05-17,Andalucía,25-34,Phone,36,2944,2024-05-17,33.08,active,NULL,0,2024-05-25,4,0,NULL,0
2945,2025-08-23,Andalucía,55+,Web,36,2945,2025-08-23,37.32,cancelled,2025-10-02,1,2025-08-31,6,0,NULL,0
2946,2024-03-19,Madrid,25-34,Phone,24,2946,2024-03-19,42.63,active,NULL,0,2024-03-25,1,0,NULL,0
2947,2025-03-06,Galicia,35-44,Web,36,2947,2025-03-06,44.64,active,NULL,0,2025-03-18,7,0,NULL,0
2948,2024-12-29,Madrid,35-44,Web,24,2948,2024-12-29,36.44,cancelled,2025-03-03,1,2025-01-03,2,0,NULL,0
2949,2025-01-23,Madrid,55+,In-store,24,2949,2025-01-23,34.83,active,NULL,0,2025-01-31,6,0,NULL,0
2950,2025-01-14,Barcelona,25-34,Web,24,2950,2025-01-14,38.89,cancelled,2025-02-26,1,2025-01-23,7,0,NULL,0
2951,2024-01-24,Valencia,25-34,In-store,24,2951,2024-01-24,28.14,active,NULL,0,2024-02-03,5,0,NULL,0
2952,2025-01-06,Galicia,45-54,Phone,24,2952,2025-01-06,24.14,active,NULL,0,2025-01-13,3,0,NULL,0
2953,2025-11-15,País Vasco,55+,Web,36,2953,2025-11-15,38.08,active,NULL,0,2025-11-22,4,0,NULL,0
2954,2024-11-15,Madrid,25-34,Web,24,2954,2024-11-15,33.22,active,NULL,0,2024-11-24,5,0,NULL,1
2955,2024-07-21,Barcelona,25-34,Web,36,2955,2024-07-21,26.57,active,NULL,0,2024-07-25,2,0,NULL,0
2956,2025-12-28,País Vasco,55+,Partner,24,2956,2025-12-28,43.4,active,NULL,0,2026-01-12,11,0,NULL,0
2957,2024-03-13,Andalucía,45-54,Referral,24,2957,2024-03-13,44.68,cancelled,2024-11-05,1,2024-03-21,3,0,NULL,0
2958,2024-12-21,Madrid,25-34,In-store,36,2958,2024-12-21,30.33,active,NULL,0,2025-01-04,11,0,NULL,1
2959,2025-01-09,Barcelona,25-34,In-store,24,2959,2025-01-09,41.34,cancelled,2025-03-19,1,2025-01-15,2,0,NULL,0
2960,2024-12-15,Andalucía,35-44,In-store,24,2960,2024-12-15,49.62,active,NULL,0,2024-12-22,4,0,NULL,1
2961,2025-11-04,Canarias,45-54,In-store,36,2961,2025-11-04,35.57,active,NULL,0,2025-11-10,5,0,NULL,1
2962,2024-11-04,Andalucía,35-44,Phone,24,2962,2024-11-04,41.7,active,NULL,0,2024-11-07,2,0,NULL,0
2963,2025-12-12,Madrid,45-54,Partner,24,2963,2025-12-12,29.05,active,NULL,0,2025-12-21,7,0,NULL,0
2964,2024-02-18,Andalucía,18-24,Phone,36,2964,2024-02-18,47.44,active,NULL,0,2024-02-23,3,0,NULL,1
2965,2025-06-20,Barcelona,45-54,Web,24,2965,2025-06-20,24.35,cancelled,2025-07-22,1,2025-06-28,7,0,NULL,0
2966,2025-03-09,Galicia,18-24,Partner,36,2966,2025-03-09,31.7,active,NULL,0,2025-03-18,4,0,NULL,0
2967,2024-06-24,Barcelona,55+,Partner,36,2967,2024-06-24,50.55,active,NULL,0,2024-07-04,6,0,NULL,0
2968,2024-06-15,Madrid,18-24,Web,24,2968,2024-06-15,42.58,active,NULL,0,2024-06-17,1,0,NULL,0
2969,2025-06-10,Valencia,25-34,Referral,24,2969,2025-06-10,28.92,active,NULL,0,2025-06-20,5,0,NULL,0
2970,2025-04-11,Barcelona,25-34,Web,24,2970,2025-04-11,47.34,active,NULL,0,2025-04-24,11,0,NULL,1
2971,2025-03-22,Barcelona,25-34,Partner,36,2971,2025-03-22,50.09,active,NULL,0,2025-03-31,4,0,NULL,0
2972,2024-02-07,Andalucía,35-44,Referral,24,2972,2024-02-07,37.37,cancelled,2024-10-06,1,2024-02-12,3,0,NULL,0
2973,2025-03-13,País Vasco,45-54,Web,36,2973,2025-03-13,29.85,active,NULL,0,2025-03-21,7,0,NULL,0
2974,2025-12-18,Galicia,55+,Referral,24,2974,2025-12-18,30.98,active,NULL,0,2025-12-24,5,2,23.2,0
2975,2024-01-13,Barcelona,35-44,In-store,36,2975,2024-01-13,50.42,active,NULL,0,2024-01-17,2,0,NULL,0
2976,2024-12-08,Madrid,35-44,In-store,24,2976,2024-12-08,33.64,active,NULL,0,2024-12-18,5,0,NULL,0
2977,2024-12-27,Valencia,25-34,Referral,24,2977,2024-12-27,33.26,active,NULL,0,2025-01-04,5,0,NULL,1
2978,2025-10-17,Valencia,45-54,Partner,24,2978,2025-10-17,29.4,active,NULL,0,2025-10-21,3,0,NULL,0
2979,2024-07-25,Madrid,25-34,Phone,24,2979,2024-07-25,30.78,active,NULL,0,2024-07-31,4,0,NULL,0
2980,2024-12-13,Galicia,25-34,Partner,36,2980,2024-12-13,38.28,active,NULL,0,2024-12-20,4,0,NULL,0
2981,2025-06-08,Canarias,25-34,Phone,24,2981,2025-06-08,35.07,cancelled,2025-09-01,1,2025-06-22,11,0,NULL,0
2982,2024-02-14,Madrid,25-34,Web,24,2982,2024-02-14,28.17,active,NULL,0,2024-02-24,5,0,NULL,0
2983,2025-08-08,País Vasco,35-44,Web,24,2983,2025-08-08,30.43,active,NULL,0,2025-08-12,3,0,NULL,0
2984,2025-08-24,Andalucía,25-34,Web,24,2984,2025-08-24,22.8,active,NULL,0,2025-08-28,3,0,NULL,0
2985,2025-06-10,Barcelona,25-34,In-store,36,2985,2025-06-10,27.39,active,NULL,0,2025-06-16,2,0,NULL,0
2986,2025-04-18,Andalucía,55+,Referral,36,2986,2025-04-18,29.18,active,NULL,0,2025-04-19,0,0,NULL,1
2987,2025-06-30,Madrid,25-34,Referral,36,2987,2025-06-30,45.29,active,NULL,0,2025-07-06,2,0,NULL,1
2988,2025-07-25,Madrid,35-44,Web,24,2988,2025-07-25,25.92,cancelled,2025-08-27,1,2025-07-31,4,0,NULL,0
2989,2025-10-22,Canarias,25-34,Phone,24,2989,2025-10-22,30.17,cancelled,2025-11-29,1,2025-11-01,8,0,NULL,0
2990,2024-11-08,Andalucía,55+,Phone,36,2990,2024-11-08,41.06,active,NULL,0,2024-11-15,6,0,NULL,0
2991,2024-11-29,Barcelona,45-54,Web,24,2991,2024-11-29,44.77,cancelled,2025-09-26,1,2024-12-05,2,0,NULL,0
2992,2025-04-11,Valencia,18-24,Phone,36,2992,2025-04-11,44.66,active,NULL,0,2025-04-14,2,0,NULL,0
2993,2024-05-21,Canarias,55+,Web,24,2993,2024-05-21,50.56,active,NULL,0,2024-05-24,2,0,NULL,0
2994,2025-09-17,Valencia,35-44,Referral,24,2994,2025-09-17,30.84,active,NULL,0,2025-09-20,0,0,NULL,1
2995,2025-07-17,Galicia,25-34,Web,36,2995,2025-07-17,20.9,cancelled,2025-08-18,1,2025-07-22,4,0,NULL,0
2996,2025-04-06,Galicia,45-54,In-store,24,2996,2025-04-06,25.1,cancelled,2025-05-15,1,2025-04-13,6,0,NULL,0
2997,2024-08-08,Barcelona,45-54,In-store,36,2997,2024-08-08,29.59,active,NULL,0,2024-08-13,3,0,NULL,0
2998,2024-09-11,Andalucía,25-34,Partner,24,2998,2024-09-11,50.62,cancelled,2024-12-31,1,2024-09-16,1,0,NULL,0
2999,2024-11-13,Andalucía,25-34,Web,24,2999,2024-11-13,37.32,active,NULL,0,2024-11-19,2,0,NULL,0
3000,2025-04-29,País Vasco,25-34,Web,24,3000,2025-04-29,46.1,active,NULL,0,2025-05-07,3,0,NULL,0
3001,2025-07-22,Barcelona,35-44,Referral,24,3001,2025-07-22,50.74,active,NULL,0,2025-08-02,6,0,NULL,0
3002,2025-05-06,Madrid,55+,Web,24,3002,2025-05-06,49.19,active,NULL,0,2025-05-12,4,0,NULL,0
3003,2025-11-10,Madrid,35-44,Web,24,3003,2025-11-10,36.72,active,NULL,0,2025-12-01,19,2,22.3,0
3004,2025-12-03,Andalucía,55+,Referral,36,3004,2025-12-03,46.33,active,NULL,0,2025-12-09,4,0,NULL,0
3005,2025-05-30,País Vasco,25-34,In-store,36,3005,2025-05-30,37.89,active,NULL,0,2025-06-04,4,0,NULL,1
3006,2024-09-28,País Vasco,45-54,In-store,24,3006,2024-09-28,30.6,active,NULL,0,2024-10-01,2,0,NULL,1
3007,2025-03-13,Andalucía,55+,Web,24,3007,2025-03-13,37.12,active,NULL,0,2025-03-23,7,0,NULL,0
3008,2024-11-06,Madrid,45-54,Phone,24,3008,2024-11-06,46.61,active,NULL,0,2024-11-08,1,0,NULL,0
3009,2025-04-04,Madrid,25-34,In-store,36,3009,2025-04-04,47.03,active,NULL,0,2025-04-10,5,0,NULL,1
3010,2025-08-16,País Vasco,25-34,Web,24,3010,2025-08-16,35.67,active,NULL,0,2025-08-21,3,0,NULL,0
3011,2024-09-26,Andalucía,25-34,Web,24,3011,2024-09-26,44.38,cancelled,2024-11-05,1,2024-10-01,0,0,NULL,0
3012,2025-01-04,País Vasco,35-44,Web,24,3012,2025-01-04,35.69,cancelled,2025-04-19,1,2025-01-12,5,0,NULL,0
3013,2024-02-03,Madrid,55+,Partner,24,3013,2024-02-03,44.62,active,NULL,0,2024-02-11,6,0,NULL,0
3014,2025-06-22,Valencia,35-44,Web,24,3014,2025-06-22,33.59,active,NULL,0,2025-06-25,2,0,NULL,0
3015,2024-12-24,Galicia,25-34,In-store,24,3015,2024-12-24,29.68,active,NULL,0,2025-01-02,5,0,NULL,0
3016,2024-12-02,Madrid,25-34,Web,36,3016,2024-12-02,31.99,active,NULL,0,2024-12-08,4,0,NULL,0
3017,2025-01-24,Madrid,35-44,Web,24,3017,2025-01-24,46.67,active,NULL,0,2025-01-29,0,0,NULL,0
3018,2024-06-06,Andalucía,35-44,Referral,24,3018,2024-06-06,50.0,cancelled,2024-08-20,1,2024-06-15,8,0,NULL,1
3019,2025-03-13,Andalucía,25-34,Referral,24,3019,2025-03-13,30.27,active,NULL,0,2025-03-21,4,0,NULL,0
3020,2025-06-28,Canarias,45-54,Partner,24,3020,2025-06-28,30.33,active,NULL,0,2025-07-06,4,0,NULL,0
3021,2024-09-12,Galicia,25-34,Referral,24,3021,2024-09-12,23.58,active,NULL,0,2024-09-17,3,0,NULL,0
3022,2024-04-05,País Vasco,45-54,Web,24,3022,2024-04-05,44.74,cancelled,2024-06-04,1,2024-04-10,3,0,NULL,0
3023,2024-10-09,Madrid,35-44,Phone,24,3023,2024-10-09,40.15,active,NULL,0,2024-10-18,4,0,NULL,1
3024,2024-05-25,Valencia,25-34,Web,36,3024,2024-05-25,38.56,cancelled,2024-08-12,1,2024-05-31,2,0,NULL,0
3025,2024-09-30,Galicia,45-54,Phone,24,3025,2024-09-30,23.78,cancelled,2025-03-07,1,2024-10-08,7,0,NULL,0
3026,2025-04-03,Valencia,45-54,In-store,36,3026,2025-04-03,27.18,active,NULL,0,2025-04-12,6,0,NULL,0
3027,2024-03-23,Canarias,35-44,In-store,24,3027,2024-03-23,50.93,active,NULL,0,2024-04-01,5,0,NULL,1
3028,2025-06-30,Andalucía,45-54,Web,24,3028,2025-06-30,38.4,active,NULL,0,2025-07-06,4,0,NULL,0
3029,2024-06-13,Madrid,35-44,Phone,36,3029,2024-06-13,33.83,active,NULL,0,2024-06-23,6,0,NULL,0
3030,2025-10-16,Valencia,25-34,Referral,36,3030,2025-10-16,29.85,active,NULL,0,2025-11-12,23,0,NULL,0
3031,2025-06-19,Andalucía,55+,Phone,24,3031,2025-06-19,30.55,active,NULL,0,2025-06-26,5,0,NULL,1
3032,2024-07-18,Madrid,55+,Web,36,3032,2024-07-18,27.73,active,NULL,0,2024-07-22,3,0,NULL,0
3033,2025-02-15,Barcelona,25-34,Phone,24,3033,2025-02-15,29.76,active,NULL,0,2025-02-18,2,0,NULL,0
3034,2024-03-21,Andalucía,55+,Web,24,3034,2024-03-21,42.85,active,NULL,0,2024-03-27,2,0,NULL,0
3035,2024-03-13,Madrid,45-54,Phone,36,3035,2024-03-13,33.05,active,NULL,0,2024-03-21,4,0,NULL,0
3036,2025-11-29,Barcelona,25-34,Phone,36,3036,2025-11-29,36.04,active,NULL,0,2025-12-05,4,0,NULL,1
3037,2025-08-09,Andalucía,35-44,Phone,24,3037,2025-08-09,39.63,cancelled,2025-09-26,1,2025-08-18,6,0,NULL,0
3038,2024-04-22,País Vasco,18-24,Phone,24,3038,2024-04-22,31.0,cancelled,2025-01-26,1,2024-05-01,6,0,NULL,0
3039,2024-07-25,Valencia,35-44,Phone,24,3039,2024-07-25,38.24,cancelled,2024-10-03,1,2024-08-04,5,0,NULL,1
3040,2024-05-24,Canarias,55+,Web,24,3040,2024-05-24,47.17,active,NULL,0,2024-05-31,4,0,NULL,0
3041,2024-10-15,Canarias,35-44,Web,36,3041,2024-10-15,30.1,active,NULL,0,2024-10-20,2,0,NULL,0
3042,2024-07-31,Valencia,35-44,Web,24,3042,2024-07-31,45.37,cancelled,2025-02-04,1,2024-08-09,6,0,NULL,0
3043,2024-08-27,Madrid,25-34,In-store,24,3043,2024-08-27,34.9,active,NULL,0,2024-09-01,4,0,NULL,0
3044,2025-01-21,País Vasco,35-44,In-store,24,3044,2025-01-21,29.9,active,NULL,0,2025-02-01,7,0,NULL,0
3045,2024-05-18,Barcelona,45-54,Web,24,3045,2024-05-18,29.23,active,NULL,0,2024-05-29,6,0,NULL,1
3046,2025-10-07,Galicia,25-34,Phone,24,3046,2025-10-07,41.86,active,NULL,0,2025-10-19,11,0,NULL,1
3047,2025-06-15,Andalucía,35-44,Partner,36,3047,2025-06-15,35.81,active,NULL,0,2025-06-18,2,0,NULL,0
3048,2025-07-09,Barcelona,25-34,Phone,36,3048,2025-07-09,46.29,cancelled,2025-10-17,1,2025-07-21,9,0,NULL,0
3049,2024-05-03,Andalucía,45-54,Partner,36,3049,2024-05-03,29.87,active,NULL,0,2024-05-12,5,0,NULL,0
3050,2025-06-01,Andalucía,45-54,Referral,24,3050,2025-06-01,41.76,active,NULL,0,2025-06-05,3,0,NULL,0
3051,2025-09-03,Canarias,45-54,Web,24,3051,2025-09-03,25.96,cancelled,2025-10-27,1,2025-09-13,6,0,NULL,0
3052,2024-05-08,Barcelona,35-44,Phone,24,3052,2024-05-08,33.72,active,NULL,0,2024-05-13,3,0,NULL,0
3053,2025-07-03,Canarias,35-44,Phone,24,3053,2025-07-03,40.87,active,NULL,0,2025-07-09,5,0,NULL,0
3054,2024-09-18,Madrid,45-54,Phone,24,3054,2024-09-18,31.08,cancelled,2025-01-24,1,2024-09-22,3,0,NULL,0
3055,2025-07-29,País Vasco,45-54,Web,36,3055,2025-07-29,33.57,active,NULL,0,2025-08-05,4,0,NULL,0
3056,2024-12-15,Galicia,35-44,Partner,36,3056,2024-12-15,37.16,active,NULL,0,2024-12-21,3,0,NULL,1
3057,2025-08-09,Barcelona,55+,Web,24,3057,2025-08-09,44.77,active,NULL,0,2025-08-14,2,0,NULL,0
3058,2024-04-17,Madrid,25-34,In-store,24,3058,2024-04-17,46.13,active,NULL,0,2024-04-25,4,0,NULL,0
3059,2024-10-11,País Vasco,18-24,Partner,36,3059,2024-10-11,27.81,active,NULL,0,2024-10-19,3,0,NULL,0
3060,2024-07-18,Galicia,55+,Web,24,3060,2024-07-18,25.78,active,NULL,0,2024-07-28,5,0,NULL,0
3061,2024-06-30,Barcelona,18-24,Referral,36,3061,2024-06-30,35.09,active,NULL,0,2024-07-07,3,0,NULL,1
3062,2024-08-13,Valencia,55+,In-store,24,3062,2024-08-13,33.11,active,NULL,0,2024-08-17,1,0,NULL,0
3063,2024-10-06,País Vasco,35-44,Phone,24,3063,2024-10-06,34.56,active,NULL,0,2024-10-13,5,0,NULL,0
3064,2024-04-03,Madrid,55+,Referral,24,3064,2024-04-03,32.79,active,NULL,0,2024-04-12,5,0,NULL,0
3065,2025-05-31,Andalucía,35-44,In-store,36,3065,2025-05-31,33.83,active,NULL,0,2025-06-13,9,0,NULL,0
3066,2025-02-06,Valencia,55+,Web,24,3066,2025-02-06,37.4,active,NULL,0,2025-02-15,4,0,NULL,1
3067,2025-08-29,Madrid,45-54,Phone,36,3067,2025-08-29,28.52,cancelled,2025-10-17,1,2025-09-08,6,0,NULL,1
3068,2025-05-30,Galicia,35-44,Phone,24,3068,2025-05-30,32.3,cancelled,2025-07-15,1,2025-06-05,5,0,NULL,0
3069,2024-04-18,Barcelona,35-44,Partner,24,3069,2024-04-18,33.56,cancelled,2024-06-18,1,2024-04-27,6,0,NULL,0
3070,2024-02-21,Canarias,18-24,Referral,36,3070,2024-02-21,30.48,active,NULL,0,2024-03-02,6,0,NULL,0
3071,2024-11-05,Andalucía,25-34,Phone,24,3071,2024-11-05,43.35,active,NULL,0,2024-11-15,5,0,NULL,0
3072,2024-12-17,Valencia,55+,Web,24,3072,2024-12-17,34.14,cancelled,2025-05-04,1,2024-12-23,4,0,NULL,0
