ticket_id,customer_id,created_date,issue_type,resolved_flag,resolution_time_hours
1140,2369,2024-05-13,Sensor Issue,True,40.3
1141,2371,2024-03-30,Sensor Issue,True,14.5
1142,2371,2024-03-10,App/Login,True,15.6
1143,2374,2024-11-29,Billing,True,46.0
1144,2374,2024-12-16,Sensor Issue,True,5.6
1145,2377,2025-09-19,Connectivity,True,1.0
1146,2379,2026-01-17,Billing,True,31.9
1147,2384,2024-11-07,Billing,False,12.4
1148,2386,2025-10-31,Sensor Issue,True,35.6
1149,2386,2025-10-13,Installation Follow-up,True,23.5
1150,2387,2026-01-13,Installation Follow-up,True,29.4
1151,2390,2025-10-31,Sensor Issue,False,10.5
1152,2401,2024-02-28,Sensor Issue,True,39.7
1153,2401,2024-03-04,Installation Follow-up,True,2.0
1154,2401,2024-02-10,Connectivity,True,11.7
1155,2401,2024-03-02,Sensor Issue,True,15.6
1156,2402,2025-03-26,Installation Follow-up,True,1.0
1157,2402,2025-02-21,Installation Follow-up,True,20.3
1158,2425,2024-10-06,Connectivity,False,20.3
1159,2425,2024-10-20,Sensor Issue,True,26.3
1160,2425,2024-10-24,Billing,True,22.9
1161,2425,2024-09-14,Installation Follow-up,True,15.1
1162,2428,2024-11-11,Installation Follow-up,True,11.4
1163,2429,2025-07-16,Installation Follow-up,True,19.5
1164,2440,2024-04-04,Sensor Issue,True,11.2
1165,2440,2024-04-09,App/Login,True,45.0
1166,2440,2024-04-04,Sensor Issue,True,8.8
1167,2449,2025-08-26,Sensor Issue,True,14.8
1168,2451,2025-10-29,Connectivity,True,15.5
1169,2451,2025-09-06,Connectivity,True,2.0
1170,2451,2025-10-26,Installation Follow-up,True,13.7
1171,2451,2025-09-15,Connectivity,True,6.2
1172,2452,2025-11-29,Sensor Issue,True,18.6
1173,2455,2025-09-02,Sensor Issue,True,21.5
1174,2468,2025-06-01,Billing,True,23.9
1175,2469,2024-01-28,Installation Follow-up,True,13.4
1176,2470,2024-08-02,False Alarm,True,41.8
1177,2470,2024-06-17,Connectivity,True,25.6
1178,2473,2024-11-12,Installation Follow-up,True,1.0
1179,2473,2024-11-03,Installation Follow-up,True,19.2
1180,2473,2024-12-16,Connectivity,True,32.3
1181,2473,2024-12-05,Sensor Issue,True,11.7
1182,2480,2024-04-28,Sensor Issue,True,14.6
1183,2480,2024-05-12,App/Login,True,25.4
1184,2481,2025-06-02,False Alarm,True,20.5
1185,2483,2024-05-25,Installation Follow-up,True,13.6
1186,2483,2024-06-15,Sensor Issue,True,30.8
1187,2485,2024-11-04,Connectivity,True,36.7
1188,2486,2024-10-05,False Alarm,True,32.4
1189,2486,2024-11-18,Sensor Issue,True,16.3
1190,2494,2025-03-24,App/Login,True,21.1
1191,2504,2024-04-09,False Alarm,True,21.9
1192,2504,2024-04-27,Installation Follow-up,True,15.4
1193,2506,2024-05-24,False Alarm,True,19.4
1194,2507,2025-01-09,Installation Follow-up,True,10.9
1195,2513,2025-12-20,Sensor Issue,True,17.9
1196,2513,2026-01-12,Sensor Issue,True,16.8
1197,2513,2025-12-26,False Alarm,True,21.4
1198,2516,2025-08-24,Billing,True,33.7
1199,2518,2025-03-12,App/Login,True,12.5
1200,2523,2024-06-07,Connectivity,True,18.4
1201,2524,2024-10-29,Installation Follow-up,True,1.0
1202,2527,2025-01-07,Sensor Issue,True,18.6
1203,2531,2025-11-09,Installation Follow-up,True,13.7
1204,2531,2025-11-14,App/Login,True,27.6
1205,2532,2025-08-23,Installation Follow-up,True,3.0
1206,2533,2025-12-29,App/Login,True,8.5
1207,2548,2025-04-17,Connectivity,True,19.0
1208,2550,2024-04-11,Billing,True,10.7
1209,2553,2024-07-11,False Alarm,True,26.0
1210,2553,2024-06-23,Connectivity,True,14.6
1211,2553,2024-07-11,Installation Follow-up,True,11.6
1212,2556,2024-04-21,Billing,True,13.0
1213,2556,2024-04-09,False Alarm,True,5.5
1214,2556,2024-04-13,Sensor Issue,True,17.5
1215,2557,2025-09-11,Sensor Issue,True,19.3
1216,2558,2025-10-02,App/Login,True,9.4
1217,2561,2025-03-15,Billing,False,45.2
1218,2562,2024-11-16,App/Login,True,30.8
1219,2562,2024-11-03,App/Login,True,32.2
1220,2562,2024-10-10,Sensor Issue,True,31.7
1221,2564,2024-10-29,Billing,True,23.8
1222,2564,2024-10-27,Connectivity,True,16.3
1223,2564,2024-12-15,Installation Follow-up,True,1.0
1224,2564,2024-11-11,Sensor Issue,True,8.2
1225,2568,2025-04-20,Connectivity,True,19.6
1226,2568,2025-05-06,Installation Follow-up,True,30.0
1227,2569,2024-10-11,Connectivity,True,32.5
1228,2570,2025-12-04,Installation Follow-up,True,12.3
1229,2577,2024-09-01,Connectivity,True,20.1
1230,2578,2025-01-06,False Alarm,True,5.0
1231,2580,2025-03-24,Sensor Issue,True,1.0
1232,2581,2024-11-12,Billing,True,26.0
1233,2581,2024-12-03,False Alarm,True,20.3
1234,2582,2024-12-31,False Alarm,True,25.3
1235,2582,2025-01-01,Installation Follow-up,True,15.4
1236,2587,2024-11-07,Connectivity,True,8.9
1237,2587,2024-10-01,False Alarm,True,5.6
1238,2587,2024-11-23,Sensor Issue,True,33.9
1239,2587,2024-10-19,Installation Follow-up,True,31.8
1240,2590,2024-09-27,Installation Follow-up,True,9.3
1241,2590,2024-09-18,False Alarm,True,12.5
1242,2595,2024-10-02,False Alarm,True,17.1
1243,2596,2024-06-09,Installation Follow-up,True,4.8
1244,2602,2024-07-29,Sensor Issue,True,10.0
1245,2602,2024-06-09,App/Login,True,33.2
1246,2602,2024-06-18,Installation Follow-up,True,7.0
1247,2603,2025-07-31,Sensor Issue,True,17.3
1248,2605,2025-07-18,Connectivity,True,16.3
1249,2607,2025-03-05,Installation Follow-up,True,12.4
1250,2610,2025-09-23,Installation Follow-up,True,27.7
1251,2611,2026-01-12,Sensor Issue,True,1.0
1252,2612,2025-11-20,Sensor Issue,True,16.3
1253,2614,2025-04-24,Sensor Issue,True,15.1
1254,2617,2026-02-03,App/Login,False,19.1
1255,2618,2024-02-14,Sensor Issue,True,32.9
1256,2619,2025-05-10,Installation Follow-up,False,15.0
1257,2619,2025-05-04,Installation Follow-up,True,25.2
1258,2630,2024-03-08,False Alarm,True,22.6
1259,2630,2024-03-10,App/Login,True,34.5
1260,2630,2024-02-03,False Alarm,True,11.0
1261,2630,2024-02-13,Sensor Issue,True,31.2
1262,2633,2025-11-07,Sensor Issue,True,18.2
1263,2634,2025-04-01,Connectivity,True,28.2
1264,2634,2025-03-17,App/Login,True,8.4
1265,2634,2025-03-08,Sensor Issue,True,21.0
1266,2635,2024-03-08,Installation Follow-up,True,40.6
1267,2635,2024-04-25,Connectivity,True,17.9
1268,2636,2024-02-11,Connectivity,True,10.3
1269,2641,2024-07-15,Installation Follow-up,True,29.2
1270,2642,2025-01-17,False Alarm,True,24.8
1271,2642,2025-02-13,Connectivity,True,14.6
1272,2645,2025-01-10,Installation Follow-up,True,21.3
1273,2653,2025-12-30,Sensor Issue,True,1.0
1274,2654,2024-09-30,Installation Follow-up,True,23.6
1275,2665,2024-07-04,False Alarm,True,22.1
1276,2666,2025-03-01,Connectivity,True,9.7
1277,2667,2024-07-14,False Alarm,True,18.2
1278,2667,2024-06-29,Sensor Issue,True,25.5
1279,2675,2025-12-25,Connectivity,True,30.1
1280,2675,2025-12-27,Billing,True,1.0
1281,2675,2025-11-22,Sensor Issue,True,26.7
1282,2680,2024-11-12,Sensor Issue,False,24.7
1283,2680,2024-10-18,False Alarm,True,12.1
1284,2696,2024-10-13,App/Login,True,22.6
1285,2697,2024-05-21,Sensor Issue,False,8.1
1286,2697,2024-05-08,Installation Follow-up,False,18.6
1287,2704,2025-09-17,Installation Follow-up,True,22.5
1288,2720,2024-06-25,App/Login,True,7.0
1289,2723,2024-04-19,Sensor Issue,True,28.3
1290,2727,2024-05-20,False Alarm,True,26.9
1291,2727,2024-05-06,Sensor Issue,True,1.0
1292,2733,2026-01-09,False Alarm,True,17.3
1293,2733,2025-12-10,Sensor Issue,True,5.9
1294,2734,2024-07-10,False Alarm,True,22.0
1295,2734,2024-07-02,Sensor Issue,True,40.0
1296,2734,2024-07-08,Sensor Issue,True,1.0
1297,2734,2024-07-07,Installation Follow-up,False,27.0
1298,2736,2024-04-13,App/Login,False,26.7
1299,2736,2024-06-06,Sensor Issue,True,7.6
1300,2736,2024-04-24,Sensor Issue,True,25.3
1301,2738,2024-06-10,App/Login,True,25.4
1302,2740,2024-09-24,False Alarm,True,26.3
1303,2742,2024-04-04,App/Login,True,8.5
1304,2746,2024-12-10,App/Login,True,1.0
1305,2750,2026-01-20,Billing,True,23.8
1306,2753,2025-04-25,Sensor Issue,False,13.3
1307,2754,2025-04-27,App/Login,True,16.4
1308,2756,2025-11-27,Connectivity,True,27.0
1309,2756,2025-11-24,App/Login,True,10.8
1310,2760,2024-12-31,Installation Follow-up,True,6.9
1311,2770,2026-01-17,Installation Follow-up,True,29.9
1312,2772,2024-02-26,False Alarm,True,4.5
1313,2772,2024-02-29,Connectivity,True,22.3
1314,2772,2024-01-30,Sensor Issue,True,4.6
1315,2774,2025-07-16,App/Login,True,21.3
1316,2778,2025-11-26,Billing,True,23.7
1317,2778,2025-12-14,Sensor Issue,True,39.3
1318,2781,2024-09-07,Billing,True,26.5
1319,2787,2024-09-03,Installation Follow-up,True,3.6
1320,2787,2024-08-07,Installation Follow-up,True,16.9
1321,2787,2024-09-05,App/Login,True,28.6
1322,2787,2024-07-27,App/Login,True,29.3
1323,2792,2024-06-20,App/Login,True,20.3
1324,2792,2024-06-03,False Alarm,True,24.3
1325,2792,2024-06-02,App/Login,True,9.6
1326,2799,2025-07-05,Connectivity,True,2.0
1327,2799,2025-06-13,Connectivity,True,27.3
1328,2799,2025-06-22,Connectivity,True,9.5
1329,2802,2024-12-25,False Alarm,True,21.0
1330,2802,2024-11-25,False Alarm,True,13.5
1331,2806,2025-12-25,Sensor Issue,True,34.1
1332,2806,2025-12-15,False Alarm,True,30.5
1333,2819,2024-04-18,App/Login,True,5.8
1334,2819,2024-04-17,False Alarm,True,15.2
1335,2819,2024-04-18,False Alarm,True,25.5
1336,2821,2025-02-04,False Alarm,True,7.4
1337,2822,2025-10-03,Connectivity,True,17.6
1338,2823,2024-05-30,False Alarm,True,14.9
1339,2823,2024-05-09,Connectivity,True,9.4
1340,2829,2025-05-03,Connectivity,True,9.0
1341,2831,2025-12-31,App/Login,True,15.1
1342,2831,2025-11-07,Connectivity,True,25.5
1343,2831,2025-11-06,Sensor Issue,True,1.7
1344,2832,2025-09-30,Billing,True,16.9
1345,2840,2025-12-28,Connectivity,True,13.2
1346,2841,2024-12-09,Installation Follow-up,True,18.7
1347,2853,2024-04-07,App/Login,True,24.4
1348,2853,2024-05-18,False Alarm,True,36.3
1349,2857,2025-03-25,Connectivity,True,6.7
1350,2857,2025-03-10,Installation Follow-up,True,22.2
1351,2857,2025-03-10,Installation Follow-up,True,7.6
1352,2857,2025-03-15,Installation Follow-up,True,21.1
1353,2862,2025-11-13,Connectivity,True,10.3
1354,2864,2025-05-19,Billing,True,4.2
1355,2872,2026-02-07,Billing,True,28.2
1356,2872,2025-12-20,Connectivity,True,10.0
1357,2880,2025-12-21,Billing,True,32.1
1358,2887,2025-12-11,False Alarm,True,2.6
1359,2890,2024-05-25,Connectivity,True,11.8
1360,2890,2024-06-15,Sensor Issue,True,11.5
1361,2891,2024-04-30,Connectivity,False,14.4
1362,2893,2024-10-25,False Alarm,True,13.1
1363,2900,2024-06-20,False Alarm,True,25.9
1364,2903,2025-11-08,Connectivity,True,4.8
1365,2903,2025-10-30,Billing,True,19.2
1366,2903,2025-10-31,False Alarm,True,31.7
1367,2903,2025-09-30,Connectivity,True,26.3
1368,2909,2024-04-29,Installation Follow-up,True,26.0
1369,2909,2024-05-02,Installation Follow-up,True,14.9
1370,2911,2024-04-13,Sensor Issue,True,6.2
1371,2911,2024-04-13,False Alarm,True,29.6
1372,2913,2025-01-31,Sensor Issue,True,18.1
1373,2917,2025-04-29,False Alarm,True,31.7
1374,2919,2025-10-04,Installation Follow-up,True,16.3
1375,2924,2025-03-13,Installation Follow-up,True,1.0
1376,2927,2025-05-13,App/Login,True,24.1
1377,2929,2024-07-10,Installation Follow-up,True,24.5
1378,2929,2024-06-17,App/Login,True,18.1
1379,2930,2025-05-20,App/Login,False,24.0
1380,2936,2024-08-03,Billing,True,21.9
1381,2945,2025-10-03,Billing,True,5.4
1382,2945,2025-09-02,Installation Follow-up,True,21.0
1383,2946,2024-05-08,App/Login,True,21.5
1384,2952,2025-02-06,Installation Follow-up,True,36.7
1385,2955,2024-07-27,False Alarm,True,29.3
1386,2961,2025-11-29,Connectivity,True,4.2
1387,2967,2024-07-14,App/Login,True,11.5
1388,2969,2025-06-28,Sensor Issue,True,6.3
1389,2970,2025-05-02,Sensor Issue,True,23.9
1390,2972,2024-03-10,Installation Follow-up,True,21.4
1391,2972,2024-03-03,App/Login,True,14.5
1392,2972,2024-03-21,Installation Follow-up,True,15.7
1393,2972,2024-03-28,App/Login,True,14.6
1394,2974,2025-12-20,App/Login,True,27.7
1395,2974,2026-01-07,Connectivity,True,18.7
1396,2979,2024-09-19,App/Login,True,19.3
1397,2981,2025-06-22,Connectivity,True,23.1
1398,2981,2025-06-15,Installation Follow-up,True,13.9
1399,2981,2025-07-22,False Alarm,True,1.0
1400,2987,2025-08-12,App/Login,True,16.1
1401,2988,2025-09-20,Connectivity,True,37.4
1402,2989,2025-12-12,App/Login,True,8.0
1403,2992,2025-05-13,Billing,True,7.0
1404,2992,2025-06-07,Installation Follow-up,True,32.8
1405,2992,2025-04-26,Connectivity,True,3.5
1406,2998,2024-10-16,App/Login,True,14.6
1407,2998,2024-10-16,False Alarm,True,2.2
1408,3000,2025-05-30,Sensor Issue,True,15.6
1409,3002,2025-06-24,Sensor Issue,True,31.8
1410,3002,2025-05-24,Connectivity,True,27.9
1411,3002,2025-05-20,Connectivity,True,23.4
1412,3003,2025-12-22,Sensor Issue,True,19.3
1413,3003,2025-12-17,Sensor Issue,True,30.6
1414,3003,2025-11-19,Connectivity,True,13.7
1415,3003,2025-12-23,False Alarm,True,25.3
1416,3008,2025-01-03,Billing,True,21.8
1417,3008,2024-11-18,Sensor Issue,True,12.2
1418,3015,2024-12-24,App/Login,True,25.4
1419,3015,2025-01-28,Installation Follow-up,True,26.2
1420,3016,2025-01-28,Installation Follow-up,True,26.5
1421,3016,2024-12-16,False Alarm,True,1.0
1422,3017,2025-02-20,Billing,True,1.0
1423,3022,2024-05-15,App/Login,True,1.0
1424,3022,2024-05-17,Billing,True,36.2
1425,3023,2024-12-01,Sensor Issue,True,20.7
1426,3025,2024-10-24,False Alarm,True,21.2
1427,3029,2024-06-24,Installation Follow-up,False,13.3
1428,3029,2024-08-09,False Alarm,True,19.6
1429,3033,2025-04-05,False Alarm,True,16.2
1430,3033,2025-03-05,Installation Follow-up,True,8.7
1431,3034,2024-05-13,Installation Follow-up,True,2.1
1432,3039,2024-08-21,Billing,True,18.8
1433,3039,2024-09-13,Connectivity,True,6.8
1434,3039,2024-09-01,Billing,False,24.3
1435,3039,2024-08-27,Sensor Issue,True,2.8
1436,3042,2024-09-24,Sensor Issue,True,13.2
1437,3042,2024-09-19,Installation Follow-up,True,40.0
1438,3042,2024-09-08,Billing,False,11.0
1439,3044,2025-02-26,Installation Follow-up,True,28.1
1440,3045,2024-05-22,False Alarm,True,21.4
1441,3045,2024-05-21,Sensor Issue,True,30.3
1442,3045,2024-06-04,App/Login,True,11.8
1443,3045,2024-06-13,Installation Follow-up,False,21.3
1444,3046,2025-12-02,False Alarm,True,9.7
1445,3047,2025-06-23,Sensor Issue,True,20.4
1446,3048,2025-09-07,Billing,True,18.2
1447,3051,2025-10-12,Installation Follow-up,True,21.6
1448,3071,2024-12-05,False Alarm,True,5.8
1449,3074,2025-08-12,Sensor Issue,True,17.0
1450,3075,2025-04-14,Connectivity,True,27.2
1451,3077,2024-04-16,Installation Follow-up,False,17.3
1452,3078,2025-10-07,Sensor Issue,True,18.8
1453,3079,2024-06-04,False Alarm,True,1.0
1454,3080,2024-12-06,Installation Follow-up,True,17.0
1455,3081,2025-01-11,Installation Follow-up,True,23.3
1456,3081,2024-12-05,Connectivity,True,22.7
1457,3081,2024-11-22,Installation Follow-up,True,42.3
1458,3081,2024-12-16,App/Login,True,19.9
1459,3086,2024-11-08,Installation Follow-up,True,23.2
1460,3090,2025-01-02,App/Login,True,25.5
1461,3095,2025-12-26,Connectivity,True,36.0
1462,3097,2024-06-11,Sensor Issue,True,2.0
1463,3098,2024-10-16,Connectivity,True,21.6
1464,3106,2024-09-27,False Alarm,True,19.0
1465,3106,2024-08-17,App/Login,False,17.4
1466,3120,2025-09-28,Sensor Issue,True,20.3
1467,3120,2025-10-28,Installation Follow-up,True,9.7
1468,3125,2024-12-28,Sensor Issue,True,5.7
1469,3125,2024-12-09,Installation Follow-up,True,34.3
1470,3130,2025-09-06,App/Login,False,12.3
1471,3133,2025-08-06,Sensor Issue,True,23.8
1472,3137,2025-03-17,Installation Follow-up,True,36.2
1473,3139,2025-01-17,False Alarm,True,14.9
1474,3144,2025-03-31,False Alarm,False,8.9
1475,3144,2025-04-14,Sensor Issue,False,18.0
1476,3145,2025-08-11,Sensor Issue,True,32.5
1477,3147,2025-05-18,Connectivity,True,19.9
1478,3147,2025-05-06,Connectivity,True,25.7
1479,3147,2025-05-07,Installation Follow-up,True,4.3
1480,3150,2024-05-07,App/Login,True,9.6
1481,3150,2024-04-19,App/Login,False,14.1
1482,3150,2024-04-17,Sensor Issue,False,22.8
1483,3150,2024-05-14,Sensor Issue,True,31.3
1484,3153,2024-05-30,Billing,True,24.9
1485,3153,2024-05-28,False Alarm,True,33.3
1486,3154,2025-08-23,Billing,True,33.2
1487,3155,2024-03-20,Connectivity,True,21.9
1488,3155,2024-03-16,Installation Follow-up,True,27.6
1489,3155,2024-04-02,False Alarm,True,22.2
1490,3160,2025-10-27,App/Login,True,5.2
1491,3160,2025-10-01,App/Login,True,12.1
1492,3161,2024-04-08,False Alarm,True,21.9
1493,3161,2024-04-05,Sensor Issue,True,14.5
1494,3161,2024-05-15,Billing,True,22.4
1495,3163,2024-05-16,False Alarm,True,17.5
1496,3163,2024-06-18,Sensor Issue,True,1.0
1497,3169,2025-09-28,Billing,True,1.0
1498,3169,2025-10-11,Sensor Issue,True,15.9
1499,3169,2025-10-04,Sensor Issue,True,9.7
1500,3179,2024-07-07,Connectivity,True,30.9
1501,3179,2024-07-05,Connectivity,True,2.0
1502,3186,2026-01-04,App/Login,True,28.2
1503,3190,2025-10-06,App/Login,True,22.7
1504,3192,2025-05-25,Installation Follow-up,True,3.8
1505,3193,2025-06-16,Sensor Issue,True,11.6
1506,3195,2025-06-26,Installation Follow-up,True,36.2
1507,3203,2025-09-14,Connectivity,True,25.6
1508,3207,2026-03-01,App/Login,True,10.3
1509,3209,2024-11-13,Connectivity,True,23.5
1510,3209,2024-11-06,Billing,True,8.2
1511,3215,2025-04-11,False Alarm,True,13.3
1512,3215,2025-03-17,Installation Follow-up,True,30.8
1513,3231,2025-10-20,Sensor Issue,True,1.0
1514,3233,2025-06-18,Connectivity,True,10.1
1515,3236,2025-03-21,App/Login,True,29.3
1516,3239,2025-11-17,Connectivity,True,20.2
1517,3240,2024-03-23,Sensor Issue,True,6.2
1518,3240,2024-03-09,Connectivity,True,20.0
1519,3241,2024-06-25,Billing,True,19.3
1520,3247,2025-09-01,Installation Follow-up,True,1.0
1521,3249,2024-05-05,Connectivity,False,15.5
1522,3249,2024-06-10,Connectivity,True,1.0
1523,3252,2025-07-17,App/Login,True,21.9
1524,3253,2024-05-10,Sensor Issue,True,30.8
1525,3255,2024-08-01,Installation Follow-up,True,18.0
1526,3255,2024-07-27,False Alarm,True,28.7
1527,3261,2024-12-18,Installation Follow-up,True,34.7
1528,3261,2024-12-24,False Alarm,True,13.7
1529,3264,2025-11-09,False Alarm,True,25.8
1530,3264,2025-11-07,Installation Follow-up,True,33.6
1531,3269,2024-04-12,Installation Follow-up,True,30.0
1532,3278,2024-07-17,False Alarm,True,9.2
1533,3284,2024-04-13,App/Login,True,36.2
1534,3284,2024-03-12,Installation Follow-up,True,23.5
1535,3294,2024-09-08,App/Login,True,23.8
1536,3295,2024-06-24,Billing,True,32.5
1537,3298,2025-12-09,App/Login,True,2.9
1538,3298,2025-11-17,Billing,True,22.2
1539,3303,2025-04-21,Sensor Issue,True,19.7
1540,3303,2025-05-08,False Alarm,True,16.8
1541,3306,2024-08-19,Sensor Issue,True,34.2
1542,3317,2025-06-05,Installation Follow-up,True,11.2
1543,3317,2025-04-13,Sensor Issue,False,10.4
1544,3317,2025-04-08,False Alarm,True,13.2
1545,3319,2024-08-09,False Alarm,False,36.1
1546,3327,2024-06-04,Connectivity,False,5.9
1547,3327,2024-05-17,App/Login,True,14.6
1548,3327,2024-05-30,App/Login,True,15.4
1549,3327,2024-06-02,Installation Follow-up,True,5.4
1550,3329,2024-10-15,Installation Follow-up,True,14.5
1551,3336,2024-06-29,Sensor Issue,True,24.4
1552,3336,2024-08-12,Sensor Issue,True,17.2
1553,3336,2024-07-09,False Alarm,True,11.2
1554,3339,2025-11-08,False Alarm,True,25.4
1555,3345,2025-02-02,Installation Follow-up,True,12.1
1556,3346,2025-08-09,Installation Follow-up,True,24.8
1557,3346,2025-08-06,Installation Follow-up,True,23.8
1558,3349,2024-05-07,Connectivity,True,27.4
1559,3355,2026-01-27,App/Login,True,5.8
1560,3355,2026-01-13,Installation Follow-up,True,14.2
1561,3359,2024-06-06,False Alarm,True,7.9
1562,3359,2024-07-04,App/Login,True,18.2
1563,3367,2025-05-11,Sensor Issue,True,26.8
1564,3367,2025-03-30,Connectivity,True,20.8
1565,3367,2025-05-17,Sensor Issue,False,11.9
1566,3369,2024-12-12,False Alarm,True,14.8
1567,3369,2024-11-13,App/Login,True,6.7
1568,3369,2024-12-20,Sensor Issue,True,23.6
1569,3370,2024-04-16,App/Login,True,10.9
1570,3370,2024-04-16,Billing,True,13.6
1571,3370,2024-05-08,Connectivity,False,8.8
1572,3371,2026-01-30,Installation Follow-up,True,26.1
1573,3375,2025-06-08,Sensor Issue,True,30.4
1574,3376,2025-01-27,Connectivity,True,25.7
1575,3378,2025-03-29,Sensor Issue,True,26.7
1576,3384,2025-11-23,Billing,True,11.7
1577,3389,2024-08-19,Sensor Issue,True,13.0
1578,3393,2025-09-08,Billing,True,21.7
1579,3395,2024-10-18,Billing,True,27.0
1580,3397,2024-12-26,False Alarm,True,7.4
1581,3397,2024-12-14,App/Login,True,7.4
1582,3398,2025-12-28,Billing,True,16.7
1583,3403,2024-06-01,Sensor Issue,True,9.5
1584,3403,2024-06-11,False Alarm,True,23.3
1585,3420,2024-08-17,False Alarm,True,25.9
1586,3420,2024-09-09,Sensor Issue,True,38.3
1587,3424,2024-10-25,Connectivity,True,24.2
1588,3424,2024-10-31,Connectivity,False,17.0
1589,3437,2024-09-25,Billing,True,24.9
1590,3438,2025-06-24,Sensor Issue,True,29.2
1591,3438,2025-04-26,Installation Follow-up,True,16.6
1592,3439,2025-12-27,False Alarm,True,20.0
1593,3441,2026-01-05,False Alarm,True,2.4
1594,3448,2025-04-12,False Alarm,True,39.2
1595,3449,2025-04-04,App/Login,True,20.5
1596,3450,2025-02-04,Installation Follow-up,True,9.1
1597,3452,2024-03-14,Connectivity,True,30.3
1598,3453,2024-12-29,Billing,True,15.3
1599,3454,2024-10-30,False Alarm,True,23.8
1600,3455,2025-10-15,False Alarm,False,10.7
1601,3456,2025-11-07,False Alarm,True,17.9
1602,3456,2025-11-05,Installation Follow-up,True,21.4
1603,3456,2025-11-19,False Alarm,True,23.3
1604,3461,2024-11-11,Connectivity,True,26.3
1605,3467,2025-03-29,False Alarm,True,23.2
1606,3470,2025-09-25,Billing,True,26.2
1607,3476,2024-07-02,Sensor Issue,True,1.3
1608,3478,2025-02-24,App/Login,True,28.0
1609,3479,2024-11-24,Sensor Issue,True,35.2
1610,3479,2024-11-16,False Alarm,False,1.0
1611,3480,2025-09-02,Billing,True,5.6
1612,3482,2024-08-19,Sensor Issue,True,33.8
1613,3487,2024-10-14,Installation Follow-up,True,27.5
1614,3490,2025-07-13,False Alarm,True,12.9
1615,3490,2025-06-15,App/Login,True,12.8
1616,3490,2025-07-13,App/Login,True,19.1
1617,3495,2025-11-10,Sensor Issue,True,14.6
1618,3499,2024-04-03,Connectivity,True,22.1
1619,3499,2024-03-31,Billing,True,12.6
1620,3499,2024-04-29,False Alarm,False,15.1
1621,3499,2024-05-20,Installation Follow-up,True,24.9
1622,3505,2024-02-07,Installation Follow-up,True,24.6
1623,3506,2025-11-21,Sensor Issue,True,16.0
1624,3510,2024-10-24,Installation Follow-up,True,33.0
1625,3511,2026-01-02,App/Login,True,25.2
1626,3511,2026-01-24,Installation Follow-up,True,11.5
1627,3515,2024-09-04,Connectivity,True,30.7
1628,3519,2025-06-30,Sensor Issue,True,19.3
1629,3520,2025-11-26,Installation Follow-up,True,14.0
1630,3524,2024-06-27,App/Login,True,16.0
1631,3524,2024-06-03,App/Login,True,15.4
1632,3527,2024-05-04,Installation Follow-up,True,24.5
1633,3527,2024-04-08,False Alarm,True,16.3
1634,3527,2024-05-21,Connectivity,False,12.4
1635,3530,2024-04-15,False Alarm,True,8.6
1636,3530,2024-05-16,App/Login,True,21.6
1637,3530,2024-05-22,Sensor Issue,True,19.4
1638,3531,2024-11-03,Installation Follow-up,True,10.2
1639,3533,2024-03-25,Sensor Issue,True,25.6
1640,3536,2024-03-17,Sensor Issue,True,1.0
1641,3536,2024-04-11,Sensor Issue,True,22.6
1642,3536,2024-04-21,App/Login,True,12.4
1643,3538,2024-05-04,Installation Follow-up,True,1.0
1644,3541,2025-06-27,Connectivity,True,20.3
1645,3543,2024-05-01,Sensor Issue,True,46.2
1646,3543,2024-04-29,False Alarm,True,15.9
1647,3544,2025-08-30,False Alarm,True,31.8
1648,3547,2024-11-10,Connectivity,True,23.0
1649,3548,2025-11-20,False Alarm,True,19.3
1650,3550,2025-05-08,False Alarm,True,23.0
1651,3552,2025-01-29,App/Login,True,17.6
1652,3552,2025-02-15,App/Login,True,16.3
1653,3554,2025-06-05,Installation Follow-up,True,28.2
1654,3555,2024-11-09,Installation Follow-up,True,14.3
1655,3555,2024-12-04,App/Login,True,30.9
1656,3555,2024-11-09,Connectivity,True,21.4
1657,3555,2024-11-01,Connectivity,True,27.2
1658,3558,2024-10-29,App/Login,False,35.5
1659,3559,2024-05-11,False Alarm,True,22.5
1660,3563,2024-12-28,App/Login,True,11.2
1661,3564,2025-09-10,False Alarm,True,14.4
1662,3564,2025-08-26,Installation Follow-up,True,21.4
1663,3568,2024-04-23,False Alarm,True,27.1
1664,3568,2024-06-05,False Alarm,True,29.1
1665,3569,2025-07-27,Sensor Issue,True,39.9
1666,3573,2025-05-24,Installation Follow-up,True,16.7
1667,3573,2025-05-19,Sensor Issue,True,26.7
1668,3573,2025-07-15,False Alarm,True,22.4
1669,3573,2025-05-22,Billing,True,14.5
1670,3574,2024-09-13,Sensor Issue,True,12.3
1671,3575,2025-12-18,App/Login,True,26.3
1672,3575,2025-12-05,Sensor Issue,False,19.7
1673,3575,2025-11-30,Billing,True,26.9
1674,3584,2024-09-05,App/Login,False,10.0
1675,3586,2024-06-22,App/Login,False,16.4
1676,3586,2024-07-24,False Alarm,True,20.8
1677,3601,2025-01-04,Installation Follow-up,True,15.6
1678,3602,2025-05-16,Installation Follow-up,True,40.4
1679,3602,2025-04-28,Sensor Issue,False,13.6
1680,3602,2025-05-17,App/Login,True,27.6
1681,3610,2025-05-17,App/Login,False,13.3
1682,3612,2025-05-30,False Alarm,True,32.6
