installation_id,customer_id,scheduled_date,completed_date,installation_delay_days,over_sla_flag,first_time_success_flag
2572,2572,2025-11-13,2025-11-16,3,False,True
2573,2573,2025-06-20,2025-06-22,2,False,True
2574,2574,2024-10-14,2024-10-20,6,False,True
2575,2575,2025-07-21,2025-07-27,6,False,True
2576,2576,2024-08-31,2024-09-06,6,False,True
2577,2577,2024-07-22,2024-07-25,3,False,True
2578,2578,2024-11-26,2024-12-11,15,True,True
2579,2579,2025-12-13,2025-12-16,3,False,True
2580,2580,2025-02-20,2025-02-26,6,False,True
2581,2581,2024-10-10,2024-10-14,4,False,True
2582,2582,2024-12-07,2024-12-14,7,False,True
2583,2583,2024-08-01,2024-08-04,3,False,True
2584,2584,2025-04-30,2025-04-30,0,False,True
2585,2585,2024-09-18,2024-09-27,9,True,True
2586,2586,2025-02-11,2025-02-15,4,False,True
2587,2587,2024-10-01,2024-10-07,6,False,True
2588,2588,2024-08-25,2024-08-31,6,False,True
2589,2589,2025-12-15,2025-12-16,1,False,True
2590,2590,2024-09-12,2024-09-16,4,False,True
2591,2591,2024-02-26,2024-02-26,0,False,True
2592,2592,2024-10-04,2024-10-07,3,False,True
2593,2593,2025-01-25,2025-01-31,6,False,False
2594,2594,2024-03-13,2024-03-18,5,False,True
2595,2595,2024-08-16,2024-08-21,5,False,True
2596,2596,2024-05-05,2024-05-12,7,False,True
2597,2597,2025-01-02,2025-01-08,6,False,True
2598,2598,2025-06-17,2025-06-17,0,False,True
2599,2599,2025-12-12,2025-12-16,4,False,True
2600,2600,2024-10-14,2024-10-22,8,True,True
2601,2601,2025-09-25,2025-09-28,3,False,False
2602,2602,2024-06-09,2024-06-25,16,True,True
2603,2603,2025-07-29,2025-08-04,6,False,True
2604,2604,2025-02-18,2025-02-21,3,False,True
2605,2605,2025-07-13,2025-07-15,2,False,True
2606,2606,2025-07-10,2025-07-15,5,False,True
2607,2607,2025-01-25,2025-02-01,7,False,True
2608,2608,2024-07-11,2024-07-12,1,False,True
2609,2609,2025-01-22,2025-01-26,4,False,False
2610,2610,2025-08-30,2025-08-30,0,False,True
2611,2611,2025-12-14,2025-12-18,4,False,True
2612,2612,2025-11-10,2025-11-11,1,False,True
2613,2613,2024-05-17,2024-05-22,5,False,True
2614,2614,2025-03-17,2025-03-20,3,False,True
2615,2615,2024-03-22,2024-03-28,6,False,False
2616,2616,2025-05-08,2025-05-11,3,False,True
2617,2617,2025-12-28,2025-12-31,3,False,True
2618,2618,2024-02-12,2024-02-13,1,False,True
2619,2619,2025-04-26,2025-05-01,5,False,True
2620,2620,2025-11-25,2025-11-30,5,False,True
2621,2621,2025-09-16,2025-09-22,6,False,True
2622,2622,2024-10-14,2024-10-19,5,False,True
2623,2623,2024-03-19,2024-03-24,5,False,True
2624,2624,2025-11-09,2025-11-14,5,False,True
2625,2625,2025-11-09,2025-11-14,5,False,True
2626,2626,2025-03-02,2025-03-11,9,True,True
2627,2627,2025-12-18,2025-12-19,1,False,True
2628,2628,2024-01-06,2024-01-09,3,False,True
2629,2629,2025-03-28,2025-03-29,1,False,True
2630,2630,2024-01-30,2024-02-04,5,False,True
2631,2631,2025-11-18,2025-11-25,7,False,True
2632,2632,2025-05-16,2025-05-22,6,False,True
2633,2633,2025-10-30,2025-11-02,3,False,True
2634,2634,2025-02-18,2025-02-25,7,False,False
2635,2635,2024-03-05,2024-03-11,6,False,True
2636,2636,2024-01-24,2024-01-28,4,False,True
2637,2637,2024-09-03,2024-09-05,2,False,True
2638,2638,2025-06-28,2025-07-06,8,True,True
2639,2639,2024-04-21,2024-04-23,2,False,True
2640,2640,2025-09-17,2025-09-20,3,False,True
2641,2641,2024-06-29,2024-07-05,6,False,True
2642,2642,2024-12-29,2025-01-01,3,False,True
2643,2643,2024-06-01,2024-06-05,4,False,True
2644,2644,2024-12-10,2024-12-14,4,False,True
2645,2645,2024-12-01,2024-12-05,4,False,True
2646,2646,2024-01-08,2024-01-12,4,False,True
2647,2647,2025-02-24,2025-02-28,4,False,True
2648,2648,2025-08-01,2025-08-05,4,False,True
2649,2649,2025-11-17,2025-11-19,2,False,True
2650,2650,2024-09-03,2024-09-04,1,False,True
2651,2651,2025-10-08,2025-10-14,6,False,True
2652,2652,2025-10-06,2025-10-12,6,False,True
2653,2653,2025-12-27,2026-01-01,5,False,True
2654,2654,2024-10-02,2024-10-07,5,False,True
2655,2655,2025-09-18,2025-09-20,2,False,True
2656,2656,2025-02-21,2025-02-21,0,False,True
2657,2657,2024-02-13,2024-02-17,4,False,True
2658,2658,2024-07-19,2024-07-19,0,False,True
2659,2659,2025-05-11,2025-05-15,4,False,True
2660,2660,2024-05-01,2024-05-08,7,False,False
2661,2661,2024-11-17,2024-11-20,3,False,True
2662,2662,2025-07-25,2025-07-28,3,False,True
2663,2663,2024-04-21,2024-04-28,7,False,True
2664,2664,2025-01-02,2025-01-06,4,False,False
2665,2665,2024-06-07,2024-06-11,4,False,True
2666,2666,2025-01-28,2025-01-30,2,False,False
2667,2667,2024-06-28,2024-07-04,6,False,True
2668,2668,2025-12-08,2025-12-17,9,True,True
2669,2669,2024-03-01,2024-03-07,6,False,True
2670,2670,2025-12-10,2025-12-14,4,False,True
2671,2671,2025-08-06,2025-08-10,4,False,True
2672,2672,2025-09-18,2025-09-21,3,False,True
2673,2673,2025-09-16,2025-09-26,10,True,True
2674,2674,2024-05-20,2024-05-26,6,False,True
2675,2675,2025-11-12,2025-11-21,9,True,True
2676,2676,2025-03-15,2025-03-23,8,True,False
2677,2677,2025-12-09,2025-12-14,5,False,True
2678,2678,2025-10-07,2025-10-13,6,False,True
2679,2679,2025-03-01,2025-03-04,3,False,True
2680,2680,2024-10-01,2024-10-06,5,False,True
2681,2681,2024-03-31,2024-04-05,5,False,True
2682,2682,2024-03-18,2024-03-23,5,False,True
2683,2683,2024-10-16,2024-10-21,5,False,True
2684,2684,2025-08-17,2025-08-22,5,False,True
2685,2685,2025-01-05,2025-01-10,5,False,True
2686,2686,2024-12-23,2024-12-26,3,False,True
2687,2687,2024-06-28,2024-06-30,2,False,True
2688,2688,2025-02-19,2025-02-20,1,False,True
2689,2689,2025-04-14,2025-04-19,5,False,True
2690,2690,2025-12-21,2025-12-25,4,False,True
2691,2691,2025-06-20,2025-06-25,5,False,True
2692,2692,2025-03-20,2025-03-22,2,False,True
2693,2693,2025-10-31,2025-11-04,4,False,True
2694,2694,2024-11-08,2024-11-12,4,False,True
2695,2695,2025-11-15,2025-11-22,7,False,False
2696,2696,2024-09-30,2024-10-06,6,False,False
2697,2697,2024-04-05,2024-04-08,3,False,False
2698,2698,2024-11-05,2024-11-10,5,False,True
2699,2699,2024-04-06,2024-04-09,3,False,True
2700,2700,2024-03-30,2024-03-30,0,False,True
2701,2701,2025-10-09,2025-10-16,7,False,True
2702,2702,2025-08-08,2025-08-11,3,False,True
2703,2703,2024-06-11,2024-06-17,6,False,True
2704,2704,2025-09-05,2025-09-08,3,False,False
2705,2705,2024-02-25,2024-02-27,2,False,True
2706,2706,2024-07-28,2024-07-31,3,False,True
2707,2707,2025-06-04,2025-06-09,5,False,True
2708,2708,2024-08-13,2024-08-17,4,False,False
2709,2709,2025-06-21,2025-06-26,5,False,False
2710,2710,2025-10-05,2025-10-08,3,False,True
2711,2711,2024-02-20,2024-02-24,4,False,True
2712,2712,2024-01-21,2024-01-23,2,False,False
2713,2713,2025-11-20,2025-11-27,7,False,True
2714,2714,2025-01-17,2025-01-18,1,False,True
2715,2715,2025-01-08,2025-01-10,2,False,True
2716,2716,2024-12-05,2024-12-08,3,False,True
2717,2717,2024-11-13,2024-11-22,9,True,True
2718,2718,2025-05-23,2025-05-29,6,False,True
2719,2719,2025-02-28,2025-03-02,2,False,True
2720,2720,2024-05-04,2024-05-12,8,True,True
2721,2721,2025-04-07,2025-04-16,9,True,True
2722,2722,2025-05-08,2025-05-13,5,False,True
2723,2723,2024-03-27,2024-04-01,5,False,True
2724,2724,2024-10-06,2024-10-10,4,False,True
2725,2725,2025-08-01,2025-08-05,4,False,True
2726,2726,2025-04-01,2025-04-03,2,False,True
2727,2727,2024-04-11,2024-04-18,7,False,False
2728,2728,2024-02-03,2024-02-06,3,False,True
2729,2729,2025-03-02,2025-03-04,2,False,True
2730,2730,2024-12-07,2024-12-10,3,False,True
2731,2731,2025-12-08,2025-12-11,3,False,True
2732,2732,2025-01-17,2025-01-19,2,False,True
2733,2733,2025-11-12,2025-11-18,6,False,True
2734,2734,2024-06-07,2024-06-13,6,False,True
2735,2735,2024-11-26,2024-11-26,0,False,True
2736,2736,2024-04-17,2024-04-20,3,False,True
2737,2737,2025-02-26,2025-03-01,3,False,False
2738,2738,2024-05-22,2024-05-26,4,False,False
2739,2739,2024-12-29,2025-01-05,7,False,True
2740,2740,2024-09-12,2024-09-14,2,False,False
2741,2741,2024-05-20,2024-05-27,7,False,True
2742,2742,2024-03-13,2024-03-21,8,True,True
2743,2743,2025-01-13,2025-01-20,7,False,True
2744,2744,2025-11-27,2025-11-30,3,False,True
2745,2745,2024-05-30,2024-06-02,3,False,True
2746,2746,2024-10-25,2024-10-29,4,False,True
2747,2747,2024-06-17,2024-06-24,7,False,True
2748,2748,2025-08-16,2025-08-20,4,False,True
2749,2749,2024-11-04,2024-11-08,4,False,True
2750,2750,2025-12-16,2025-12-21,5,False,True
2751,2751,2024-07-03,2024-07-05,2,False,True
2752,2752,2024-03-03,2024-03-09,6,False,True
2753,2753,2025-03-02,2025-03-05,3,False,True
2754,2754,2025-04-23,2025-04-30,7,False,True
2755,2755,2025-12-29,2026-01-03,5,False,True
2756,2756,2025-10-03,2025-10-08,5,False,True
2757,2757,2025-10-11,2025-10-11,0,False,True
2758,2758,2025-04-12,2025-04-17,5,False,True
2759,2759,2024-09-23,2024-09-27,4,False,True
2760,2760,2024-11-10,2024-11-11,1,False,True
2761,2761,2024-04-08,2024-04-12,4,False,True
2762,2762,2024-11-13,2024-11-14,1,False,True
2763,2763,2024-09-24,2024-09-29,5,False,True
2764,2764,2024-01-31,2024-02-07,7,False,True
2765,2765,2024-06-03,2024-06-03,0,False,True
2766,2766,2025-01-30,2025-02-03,4,False,True
2767,2767,2024-09-29,2024-10-03,4,False,True
2768,2768,2026-01-01,2026-01-01,0,False,True
2769,2769,2024-12-19,2024-12-25,6,False,True
2770,2770,2025-12-02,2025-12-17,15,True,False
2771,2771,2025-04-30,2025-05-08,8,True,True
2772,2772,2024-02-02,2024-02-07,5,False,True
2773,2773,2024-05-31,2024-06-11,11,True,True
2774,2774,2025-06-04,2025-06-09,5,False,True
2775,2775,2025-02-07,2025-02-16,9,True,False
2776,2776,2024-08-10,2024-08-13,3,False,True
2777,2777,2025-01-17,2025-01-23,6,False,True
2778,2778,2025-10-26,2025-10-26,0,False,True
2779,2779,2024-10-12,2024-10-24,12,True,True
2780,2780,2024-02-05,2024-02-11,6,False,True
2781,2781,2024-08-20,2024-08-20,0,False,True
2782,2782,2025-11-19,2025-11-30,11,True,True
2783,2783,2025-07-15,2025-07-21,6,False,True
2784,2784,2025-09-05,2025-09-10,5,False,True
2785,2785,2025-11-01,2025-11-06,5,False,True
2786,2786,2024-03-28,2024-04-01,4,False,True
2787,2787,2024-07-26,2024-08-11,16,True,True
2788,2788,2024-02-15,2024-02-19,4,False,True
2789,2789,2024-01-09,2024-01-13,4,False,True
2790,2790,2025-09-05,2025-09-11,6,False,False
2791,2791,2025-11-20,2025-11-23,3,False,True
2792,2792,2024-04-24,2024-04-28,4,False,False
2793,2793,2025-06-15,2025-06-19,4,False,True
2794,2794,2025-01-29,2025-02-02,4,False,True
2795,2795,2024-02-22,2024-02-28,6,False,True
2796,2796,2025-11-03,2025-11-06,3,False,True
2797,2797,2025-10-02,2025-10-04,2,False,True
2798,2798,2025-02-19,2025-02-21,2,False,True
2799,2799,2025-06-05,2025-06-05,0,False,True
2800,2800,2024-10-19,2024-10-26,7,False,True
2801,2801,2025-08-07,2025-08-10,3,False,True
2802,2802,2024-11-22,2024-11-26,4,False,True
2803,2803,2025-12-26,2026-01-02,7,False,True
2804,2804,2024-02-21,2024-02-25,4,False,True
2805,2805,2024-05-07,2024-05-12,5,False,False
2806,2806,2025-12-10,2025-12-11,1,False,True
2807,2807,2024-08-02,2024-08-09,7,False,True
2808,2808,2024-08-19,2024-08-23,4,False,True
2809,2809,2025-08-04,2025-08-06,2,False,False
2810,2810,2024-05-21,2024-05-24,3,False,True
2811,2811,2025-01-11,2025-01-18,7,False,True
2812,2812,2024-07-30,2024-08-02,3,False,True
2813,2813,2024-05-25,2024-05-27,2,False,True
2814,2814,2025-12-10,2025-12-13,3,False,True
2815,2815,2024-05-28,2024-06-01,4,False,True
2816,2816,2024-03-13,2024-03-17,4,False,False
2817,2817,2025-05-09,2025-05-14,5,False,True
2818,2818,2025-09-29,2025-10-03,4,False,True
2819,2819,2024-04-04,2024-04-12,8,True,False
2820,2820,2025-06-02,2025-06-05,3,False,True
2821,2821,2025-02-01,2025-02-09,8,True,False
2822,2822,2025-08-31,2025-09-03,3,False,True
2823,2823,2024-04-04,2024-04-11,7,False,True
2824,2824,2025-12-16,2025-12-19,3,False,True
2825,2825,2025-04-01,2025-04-02,1,False,True
2826,2826,2025-09-10,2025-09-11,1,False,True
2827,2827,2024-09-22,2024-09-27,5,False,True
2828,2828,2025-11-25,2025-12-01,6,False,True
2829,2829,2025-04-06,2025-04-08,2,False,True
2830,2830,2024-04-05,2024-04-07,2,False,True
2831,2831,2025-11-08,2025-11-13,5,False,True
2832,2832,2025-08-06,2025-08-10,4,False,True
2833,2833,2024-08-09,2024-08-12,3,False,True
2834,2834,2025-02-03,2025-02-04,1,False,True
2835,2835,2024-10-15,2024-10-20,5,False,False
2836,2836,2025-02-03,2025-02-08,5,False,True
2837,2837,2025-12-10,2025-12-15,5,False,False
2838,2838,2025-10-20,2025-10-24,4,False,True
2839,2839,2024-06-07,2024-06-09,2,False,False
2840,2840,2025-12-13,2025-12-18,5,False,True
2841,2841,2024-11-17,2024-11-21,4,False,True
2842,2842,2025-06-04,2025-06-05,1,False,True
2843,2843,2025-07-13,2025-07-16,3,False,True
2844,2844,2024-12-22,2024-12-27,5,False,True
2845,2845,2024-12-01,2024-12-05,4,False,True
2846,2846,2024-12-01,2024-12-01,0,False,False
2847,2847,2025-09-23,2025-10-02,9,True,True
2848,2848,2024-10-11,2024-10-14,3,False,True
2849,2849,2024-07-24,2024-07-29,5,False,True
2850,2850,2024-09-24,2024-10-03,9,True,True
2851,2851,2024-05-24,2024-05-28,4,False,True
2852,2852,2024-10-14,2024-10-16,2,False,True
2853,2853,2024-03-25,2024-03-29,4,False,True
2854,2854,2024-03-11,2024-03-15,4,False,True
2855,2855,2025-06-15,2025-06-21,6,False,True
2856,2856,2024-02-29,2024-03-06,6,False,True
2857,2857,2025-02-22,2025-03-08,14,True,True
2858,2858,2025-07-27,2025-08-01,5,False,True
2859,2859,2025-06-18,2025-06-22,4,False,True
2860,2860,2024-11-26,2024-12-03,7,False,True
2861,2861,2024-05-24,2024-05-27,3,False,True
2862,2862,2025-11-13,2025-11-17,4,False,True
2863,2863,2025-09-07,2025-09-11,4,False,True
2864,2864,2025-03-24,2025-03-24,0,False,True
2865,2865,2024-03-07,2024-03-14,7,False,False
2866,2866,2024-01-30,2024-02-04,5,False,False
2867,2867,2024-08-23,2024-08-23,0,False,True
2868,2868,2024-04-26,2024-05-02,6,False,True
2869,2869,2025-09-22,2025-09-25,3,False,False
2870,2870,2024-05-31,2024-06-06,6,False,True
2871,2871,2024-07-27,2024-08-06,10,True,True
2872,2872,2025-12-19,2025-12-23,4,False,True
2873,2873,2025-08-22,2025-08-26,4,False,True
2874,2874,2024-06-12,2024-06-14,2,False,True
2875,2875,2024-10-12,2024-10-14,2,False,True
2876,2876,2025-01-13,2025-01-19,6,False,True
2877,2877,2025-05-02,2025-05-07,5,False,True
2878,2878,2025-11-20,2025-11-27,7,False,False
2879,2879,2025-10-02,2025-10-05,3,False,True
2880,2880,2025-12-16,2025-12-18,2,False,True
2881,2881,2024-02-04,2024-02-09,5,False,True
2882,2882,2024-06-26,2024-06-28,2,False,True
2883,2883,2025-02-17,2025-02-20,3,False,True
2884,2884,2024-02-08,2024-02-13,5,False,True
2885,2885,2024-09-18,2024-09-22,4,False,True
2886,2886,2024-04-25,2024-04-28,3,False,True
2887,2887,2025-11-16,2025-11-17,1,False,True
2888,2888,2024-02-20,2024-02-26,6,False,False
2889,2889,2024-04-23,2024-04-26,3,False,True
2890,2890,2024-05-23,2024-05-28,5,False,True
2891,2891,2024-04-23,2024-05-01,8,True,True
2892,2892,2025-02-24,2025-03-02,6,False,True
2893,2893,2024-09-25,2024-09-29,4,False,True
2894,2894,2025-10-30,2025-11-03,4,False,True
2895,2895,2024-07-11,2024-07-13,2,False,True
2896,2896,2025-02-01,2025-02-04,3,False,True
2897,2897,2025-04-28,2025-05-03,5,False,True
2898,2898,2025-04-03,2025-04-05,2,False,True
2899,2899,2025-08-06,2025-08-11,5,False,True
2900,2900,2024-05-28,2024-06-04,7,False,True
2901,2901,2025-01-09,2025-01-12,3,False,True
2902,2902,2025-08-09,2025-08-10,1,False,True
2903,2903,2025-09-27,2025-10-03,6,False,True
2904,2904,2025-03-29,2025-03-30,1,False,True
2905,2905,2025-04-24,2025-05-01,7,False,True
2906,2906,2025-09-26,2025-09-30,4,False,True
2907,2907,2025-04-06,2025-04-09,3,False,True
2908,2908,2025-11-28,2025-12-01,3,False,True
2909,2909,2024-04-04,2024-04-06,2,False,False
2910,2910,2024-09-16,2024-09-22,6,False,True
2911,2911,2024-03-24,2024-04-01,8,True,True
2912,2912,2024-03-10,2024-03-11,1,False,True
2913,2913,2024-12-15,2024-12-21,6,False,False
2914,2914,2024-06-17,2024-06-27,10,True,True
2915,2915,2024-10-27,2024-11-03,7,False,True
2916,2916,2024-11-18,2024-11-18,0,False,True
2917,2917,2025-04-02,2025-04-06,4,False,True
2918,2918,2025-11-26,2025-11-29,3,False,True
2919,2919,2025-09-17,2025-09-22,5,False,True
2920,2920,2024-10-08,2024-10-12,4,False,True
2921,2921,2024-08-29,2024-09-02,4,False,True
2922,2922,2025-07-19,2025-07-23,4,False,True
2923,2923,2024-04-03,2024-04-10,7,False,True
2924,2924,2025-02-01,2025-02-08,7,False,True
2925,2925,2024-11-07,2024-11-13,6,False,True
2926,2926,2024-05-15,2024-05-20,5,False,True
2927,2927,2025-03-29,2025-04-04,6,False,True
2928,2928,2024-08-24,2024-08-26,2,False,True
2929,2929,2024-05-17,2024-05-22,5,False,True
2930,2930,2025-04-25,2025-04-30,5,False,True
2931,2931,2024-05-08,2024-05-10,2,False,False
2932,2932,2025-05-07,2025-05-11,4,False,True
2933,2933,2024-05-02,2024-05-11,9,True,True
2934,2934,2024-11-18,2024-11-22,4,False,True
2935,2935,2025-08-15,2025-08-18,3,False,True
2936,2936,2024-06-17,2024-06-22,5,False,True
2937,2937,2025-07-18,2025-07-21,3,False,True
2938,2938,2025-06-12,2025-06-16,4,False,True
2939,2939,2025-10-26,2025-10-29,3,False,True
2940,2940,2024-05-04,2024-05-09,5,False,True
2941,2941,2025-06-09,2025-06-13,4,False,True
2942,2942,2025-11-17,2025-11-26,9,True,False
2943,2943,2025-07-14,2025-07-18,4,False,True
2944,2944,2024-05-21,2024-05-25,4,False,True
2945,2945,2025-08-25,2025-08-31,6,False,False
2946,2946,2024-03-24,2024-03-25,1,False,True
2947,2947,2025-03-11,2025-03-18,7,False,True
2948,2948,2025-01-01,2025-01-03,2,False,True
2949,2949,2025-01-25,2025-01-31,6,False,True
2950,2950,2025-01-16,2025-01-23,7,False,True
2951,2951,2024-01-29,2024-02-03,5,False,False
2952,2952,2025-01-10,2025-01-13,3,False,True
2953,2953,2025-11-18,2025-11-22,4,False,True
2954,2954,2024-11-19,2024-11-24,5,False,True
2955,2955,2024-07-23,2024-07-25,2,False,True
2956,2956,2026-01-01,2026-01-12,11,True,True
2957,2957,2024-03-18,2024-03-21,3,False,True
2958,2958,2024-12-24,2025-01-04,11,True,True
2959,2959,2025-01-13,2025-01-15,2,False,True
2960,2960,2024-12-18,2024-12-22,4,False,True
2961,2961,2025-11-05,2025-11-10,5,False,True
2962,2962,2024-11-05,2024-11-07,2,False,True
2963,2963,2025-12-14,2025-12-21,7,False,True
2964,2964,2024-02-20,2024-02-23,3,False,True
2965,2965,2025-06-21,2025-06-28,7,False,True
2966,2966,2025-03-14,2025-03-18,4,False,True
2967,2967,2024-06-28,2024-07-04,6,False,True
2968,2968,2024-06-16,2024-06-17,1,False,True
2969,2969,2025-06-15,2025-06-20,5,False,True
2970,2970,2025-04-13,2025-04-24,11,True,False
2971,2971,2025-03-27,2025-03-31,4,False,True
2972,2972,2024-02-09,2024-02-12,3,False,True
2973,2973,2025-03-14,2025-03-21,7,False,True
2974,2974,2025-12-19,2025-12-24,5,False,True
2975,2975,2024-01-15,2024-01-17,2,False,True
2976,2976,2024-12-13,2024-12-18,5,False,True
2977,2977,2024-12-30,2025-01-04,5,False,True
2978,2978,2025-10-18,2025-10-21,3,False,True
2979,2979,2024-07-27,2024-07-31,4,False,True
2980,2980,2024-12-16,2024-12-20,4,False,True
2981,2981,2025-06-11,2025-06-22,11,True,True
2982,2982,2024-02-19,2024-02-24,5,False,True
2983,2983,2025-08-09,2025-08-12,3,False,True
2984,2984,2025-08-25,2025-08-28,3,False,True
2985,2985,2025-06-14,2025-06-16,2,False,True
2986,2986,2025-04-19,2025-04-19,0,False,True
2987,2987,2025-07-04,2025-07-06,2,False,True
2988,2988,2025-07-27,2025-07-31,4,False,True
2989,2989,2025-10-24,2025-11-01,8,True,True
2990,2990,2024-11-09,2024-11-15,6,False,True
2991,2991,2024-12-03,2024-12-05,2,False,True
2992,2992,2025-04-12,2025-04-14,2,False,True
2993,2993,2024-05-22,2024-05-24,2,False,True
2994,2994,2025-09-20,2025-09-20,0,False,True
2995,2995,2025-07-18,2025-07-22,4,False,True
2996,2996,2025-04-07,2025-04-13,6,False,True
2997,2997,2024-08-10,2024-08-13,3,False,True
2998,2998,2024-09-15,2024-09-16,1,False,True
2999,2999,2024-11-17,2024-11-19,2,False,True
3000,3000,2025-05-04,2025-05-07,3,False,True
3001,3001,2025-07-27,2025-08-02,6,False,True
3002,3002,2025-05-08,2025-05-12,4,False,True
3003,3003,2025-11-12,2025-12-01,19,True,True
3004,3004,2025-12-05,2025-12-09,4,False,True
3005,3005,2025-05-31,2025-06-04,4,False,True
3006,3006,2024-09-29,2024-10-01,2,False,True
3007,3007,2025-03-16,2025-03-23,7,False,True
3008,3008,2024-11-07,2024-11-08,1,False,True
3009,3009,2025-04-05,2025-04-10,5,False,True
3010,3010,2025-08-18,2025-08-21,3,False,True
3011,3011,2024-10-01,2024-10-01,0,False,True
3012,3012,2025-01-07,2025-01-12,5,False,True
3013,3013,2024-02-05,2024-02-11,6,False,True
3014,3014,2025-06-23,2025-06-25,2,False,True
3015,3015,2024-12-28,2025-01-02,5,False,True
3016,3016,2024-12-04,2024-12-08,4,False,True
3017,3017,2025-01-29,2025-01-29,0,False,True
3018,3018,2024-06-07,2024-06-15,8,True,True
3019,3019,2025-03-17,2025-03-21,4,False,False
3020,3020,2025-07-02,2025-07-06,4,False,True
3021,3021,2024-09-14,2024-09-17,3,False,True
3022,3022,2024-04-07,2024-04-10,3,False,True
3023,3023,2024-10-14,2024-10-18,4,False,True
3024,3024,2024-05-29,2024-05-31,2,False,False
3025,3025,2024-10-01,2024-10-08,7,False,True
3026,3026,2025-04-06,2025-04-12,6,False,True
3027,3027,2024-03-27,2024-04-01,5,False,True
3028,3028,2025-07-02,2025-07-06,4,False,True
3029,3029,2024-06-17,2024-06-23,6,False,True
3030,3030,2025-10-20,2025-11-12,23,True,True
3031,3031,2025-06-21,2025-06-26,5,False,True
3032,3032,2024-07-19,2024-07-22,3,False,True
3033,3033,2025-02-16,2025-02-18,2,False,True
3034,3034,2024-03-25,2024-03-27,2,False,True
3035,3035,2024-03-17,2024-03-21,4,False,True
3036,3036,2025-12-01,2025-12-05,4,False,False
3037,3037,2025-08-12,2025-08-18,6,False,True
3038,3038,2024-04-25,2024-05-01,6,False,True
3039,3039,2024-07-30,2024-08-04,5,False,False
3040,3040,2024-05-27,2024-05-31,4,False,True
3041,3041,2024-10-18,2024-10-20,2,False,False
3042,3042,2024-08-03,2024-08-09,6,False,True
3043,3043,2024-08-28,2024-09-01,4,False,True
3044,3044,2025-01-25,2025-02-01,7,False,True
3045,3045,2024-05-23,2024-05-29,6,False,True
3046,3046,2025-10-08,2025-10-19,11,True,True
3047,3047,2025-06-16,2025-06-18,2,False,True
3048,3048,2025-07-12,2025-07-21,9,True,True
3049,3049,2024-05-07,2024-05-12,5,False,True
3050,3050,2025-06-02,2025-06-05,3,False,True
3051,3051,2025-09-07,2025-09-13,6,False,True
3052,3052,2024-05-10,2024-05-13,3,False,True
3053,3053,2025-07-04,2025-07-09,5,False,True
3054,3054,2024-09-19,2024-09-22,3,False,True
3055,3055,2025-08-01,2025-08-05,4,False,True
3056,3056,2024-12-18,2024-12-21,3,False,True
3057,3057,2025-08-12,2025-08-14,2,False,True
3058,3058,2024-04-21,2024-04-25,4,False,True
3059,3059,2024-10-16,2024-10-19,3,False,True
3060,3060,2024-07-23,2024-07-28,5,False,True
3061,3061,2024-07-04,2024-07-07,3,False,True
3062,3062,2024-08-16,2024-08-17,1,False,True
3063,3063,2024-10-08,2024-10-13,5,False,True
3064,3064,2024-04-07,2024-04-12,5,False,True
3065,3065,2025-06-04,2025-06-13,9,True,True
3066,3066,2025-02-11,2025-02-15,4,False,True
3067,3067,2025-09-02,2025-09-08,6,False,True
3068,3068,2025-05-31,2025-06-05,5,False,True
3069,3069,2024-04-21,2024-04-27,6,False,True
3070,3070,2024-02-25,2024-03-02,6,False,True
3071,3071,2024-11-10,2024-11-15,5,False,True
3072,3072,2024-12-19,2024-12-23,4,False,True
3073,3073,2024-06-29,2024-07-05,6,False,True
3074,3074,2025-07-27,2025-07-31,4,False,True
3075,3075,2025-03-03,2025-03-04,1,False,True
3076,3076,2025-07-05,2025-07-06,1,False,True
3077,3077,2024-03-21,2024-03-24,3,False,True
3078,3078,2025-08-20,2025-08-24,4,False,False
3079,3079,2024-06-04,2024-06-13,9,True,True
3080,3080,2024-11-28,2024-12-02,4,False,True
3081,3081,2024-11-18,2024-11-22,4,False,True
3082,3082,2025-08-27,2025-09-01,5,False,True
3083,3083,2024-07-24,2024-07-29,5,False,True
3084,3084,2024-06-29,2024-07-04,5,False,True
3085,3085,2024-09-08,2024-09-11,3,False,True
3086,3086,2024-09-23,2024-09-25,2,False,True
3087,3087,2024-05-14,2024-05-17,3,False,True
3088,3088,2024-05-11,2024-05-13,2,False,True
3089,3089,2024-06-21,2024-06-25,4,False,True
3090,3090,2024-12-10,2024-12-14,4,False,True
3091,3091,2024-09-09,2024-09-14,5,False,True
3092,3092,2024-10-16,2024-10-29,13,True,False
3093,3093,2025-06-10,2025-06-16,6,False,True
3094,3094,2024-06-30,2024-07-04,4,False,False
3095,3095,2025-10-30,2025-11-01,2,False,True
3096,3096,2025-07-05,2025-07-09,4,False,True
3097,3097,2024-05-12,2024-05-16,4,False,True
3098,3098,2024-08-20,2024-08-24,4,False,False
3099,3099,2024-05-18,2024-05-21,3,False,False
3100,3100,2024-07-23,2024-07-25,2,False,True
3101,3101,2024-09-29,2024-10-03,4,False,True
3102,3102,2024-04-07,2024-04-11,4,False,True
3103,3103,2024-01-14,2024-01-17,3,False,True
3104,3104,2024-11-21,2024-11-25,4,False,True
3105,3105,2025-05-30,2025-06-03,4,False,True
3106,3106,2024-08-11,2024-08-18,7,False,True
3107,3107,2025-09-23,2025-09-26,3,False,True
