payment_id,customer_id,payment_date,amount,payment_status
33747,3100,2025-06-13,44.34,paid
33748,3100,2025-07-13,44.34,paid
33749,3100,2025-08-12,44.34,paid
33750,3100,2025-09-11,44.34,paid
33751,3100,2025-10-11,44.34,paid
33752,3100,2025-11-10,44.34,paid
33753,3100,2025-12-10,44.34,paid
33754,3101,2024-09-24,49.79,paid
33755,3101,2024-10-24,49.79,paid
33756,3101,2024-11-23,49.79,paid
33757,3101,2024-12-23,49.79,paid
33758,3101,2025-01-22,49.79,paid
33759,3101,2025-02-21,49.79,paid
33760,3101,2025-03-23,49.79,paid
33761,3101,2025-04-22,49.79,paid
33762,3101,2025-05-22,49.79,paid
33763,3101,2025-06-21,49.79,paid
33764,3101,2025-07-21,49.79,paid
33765,3101,2025-08-20,49.79,paid
33766,3101,2025-09-19,49.79,paid
33767,3101,2025-10-19,49.79,paid
33768,3101,2025-11-18,49.79,paid
33769,3101,2025-12-18,49.79,paid
33770,3102,2024-04-05,26.4,paid
33771,3102,2024-05-05,26.4,paid
33772,3102,2024-06-04,26.4,paid
33773,3102,2024-07-04,26.4,paid
33774,3102,2024-08-03,26.4,paid
33775,3102,2024-09-02,26.4,paid
33776,3102,2024-10-02,26.4,paid
33777,3102,2024-11-01,26.4,paid
33778,3102,2024-12-01,26.4,paid
33779,3102,2024-12-31,26.4,paid
33780,3102,2025-01-30,26.4,paid
33781,3102,2025-03-01,26.4,paid
33782,3102,2025-03-31,26.4,paid
33783,3102,2025-04-30,26.4,paid
33784,3102,2025-05-30,26.4,paid
33785,3102,2025-06-29,26.4,paid
33786,3102,2025-07-29,26.4,paid
33787,3102,2025-08-28,26.4,failed
33788,3102,2025-09-27,26.4,paid
33789,3102,2025-10-27,26.4,paid
33790,3102,2025-11-26,26.4,paid
33791,3102,2025-12-26,26.4,paid
33792,3103,2024-01-11,50.76,paid
33793,3103,2024-02-10,50.76,paid
33794,3103,2024-03-11,50.76,paid
33795,3103,2024-04-10,50.76,paid
33796,3103,2024-05-10,50.76,paid
33797,3103,2024-06-09,50.76,paid
33798,3103,2024-07-09,50.76,paid
33799,3103,2024-08-08,50.76,paid
33800,3103,2024-09-07,50.76,paid
33801,3103,2024-10-07,50.76,paid
33802,3103,2024-11-06,50.76,paid
33803,3103,2024-12-06,50.76,paid
33804,3103,2025-01-05,50.76,paid
33805,3103,2025-02-04,50.76,paid
33806,3103,2025-03-06,50.76,paid
33807,3103,2025-04-05,50.76,paid
33808,3103,2025-05-05,50.76,paid
33809,3103,2025-06-04,50.76,paid
33810,3103,2025-07-04,50.76,paid
33811,3103,2025-08-03,50.76,paid
33812,3103,2025-09-02,50.76,paid
33813,3103,2025-10-02,50.76,paid
33814,3103,2025-11-01,50.76,paid
33815,3103,2025-12-01,50.76,paid
33816,3103,2025-12-31,50.76,paid
33817,3104,2024-11-16,44.97,paid
33818,3104,2024-12-16,44.97,paid
33819,3104,2025-01-15,44.97,paid
33820,3104,2025-02-14,44.97,paid
33821,3104,2025-03-16,44.97,paid
33822,3104,2025-04-15,44.97,paid
33823,3104,2025-05-15,44.97,paid
33824,3104,2025-06-14,44.97,paid
33825,3104,2025-07-14,44.97,paid
33826,3104,2025-08-13,44.97,paid
33827,3104,2025-09-12,44.97,paid
33828,3104,2025-10-12,44.97,paid
33829,3104,2025-11-11,44.97,paid
33830,3104,2025-12-11,44.97,paid
33831,3105,2025-05-27,34.88,paid
33832,3105,2025-06-26,34.88,paid
33833,3105,2025-07-26,34.88,paid
33834,3105,2025-08-25,34.88,paid
33835,3105,2025-09-24,34.88,paid
33836,3105,2025-10-24,34.88,paid
33837,3105,2025-11-23,34.88,paid
33838,3105,2025-12-23,34.88,paid
33839,3106,2024-08-09,47.68,paid
33840,3106,2024-09-08,47.68,paid
33841,3106,2024-10-08,47.68,paid
33842,3106,2024-11-07,47.68,paid
33843,3106,2024-12-07,47.68,paid
33844,3106,2025-01-06,47.68,paid
33845,3106,2025-02-05,47.68,paid
33846,3106,2025-03-07,47.68,paid
33847,3106,2025-04-06,47.68,paid
33848,3106,2025-05-06,47.68,paid
33849,3106,2025-06-05,47.68,paid
33850,3106,2025-07-05,47.68,paid
33851,3106,2025-08-04,47.68,paid
33852,3106,2025-09-03,47.68,paid
33853,3106,2025-10-03,47.68,paid
33854,3106,2025-11-02,47.68,paid
33855,3106,2025-12-02,47.68,paid
33856,3107,2025-09-20,45.99,paid
33857,3107,2025-10-20,45.99,paid
33858,3107,2025-11-19,45.99,paid
33859,3107,2025-12-19,45.99,paid
33860,3108,2024-09-26,56.62,paid
33861,3108,2024-10-26,56.62,paid
33862,3108,2024-11-25,56.62,paid
33863,3108,2024-12-25,56.62,paid
33864,3109,2025-10-20,48.38,paid
33865,3109,2025-11-19,48.38,paid
33866,3109,2025-12-19,48.38,paid
33867,3110,2024-06-21,40.68,paid
33868,3110,2024-07-21,40.68,paid
33869,3110,2024-08-20,40.68,paid
33870,3110,2024-09-19,40.68,paid
33871,3110,2024-10-19,40.68,paid
33872,3110,2024-11-18,40.68,paid
33873,3110,2024-12-18,40.68,paid
33874,3110,2025-01-17,40.68,paid
33875,3110,2025-02-16,40.68,paid
33876,3110,2025-03-18,40.68,paid
33877,3110,2025-04-17,40.68,paid
33878,3110,2025-05-17,40.68,paid
33879,3110,2025-06-16,40.68,paid
33880,3110,2025-07-16,40.68,paid
33881,3110,2025-08-15,40.68,paid
33882,3110,2025-09-14,40.68,paid
33883,3110,2025-10-14,40.68,paid
33884,3110,2025-11-13,40.68,paid
33885,3110,2025-12-13,40.68,paid
33886,3111,2025-01-29,46.32,paid
33887,3111,2025-02-28,46.32,paid
33888,3111,2025-03-30,46.32,paid
33889,3112,2025-07-11,38.49,failed
33890,3112,2025-08-10,38.49,paid
33891,3112,2025-09-09,38.49,paid
33892,3112,2025-10-09,38.49,paid
33893,3112,2025-11-08,38.49,paid
33894,3112,2025-12-08,38.49,paid
33895,3113,2024-02-13,45.26,paid
33896,3113,2024-03-14,45.26,paid
33897,3113,2024-04-13,45.26,paid
33898,3113,2024-05-13,45.26,paid
33899,3113,2024-06-12,45.26,paid
33900,3113,2024-07-12,45.26,paid
33901,3113,2024-08-11,45.26,paid
33902,3113,2024-09-10,45.26,paid
33903,3113,2024-10-10,45.26,paid
33904,3113,2024-11-09,45.26,paid
33905,3113,2024-12-09,45.26,paid
33906,3113,2025-01-08,45.26,paid
33907,3113,2025-02-07,45.26,paid
33908,3113,2025-03-09,45.26,paid
33909,3113,2025-04-08,45.26,paid
33910,3113,2025-05-08,45.26,paid
33911,3113,2025-06-07,45.26,paid
33912,3113,2025-07-07,45.26,paid
33913,3113,2025-08-06,45.26,paid
33914,3113,2025-09-05,45.26,paid
33915,3113,2025-10-05,45.26,paid
33916,3113,2025-11-04,45.26,paid
33917,3113,2025-12-04,45.26,paid
33918,3114,2025-11-10,53.12,paid
33919,3114,2025-12-10,53.12,paid
33920,3115,2024-09-23,48.69,failed
33921,3115,2024-10-23,48.69,paid
33922,3115,2024-11-22,48.69,paid
33923,3115,2024-12-22,48.69,paid
33924,3115,2025-01-21,48.69,paid
33925,3115,2025-02-20,48.69,paid
33926,3115,2025-03-22,48.69,paid
33927,3115,2025-04-21,48.69,paid
33928,3115,2025-05-21,48.69,paid
33929,3115,2025-06-20,48.69,paid
33930,3115,2025-07-20,48.69,paid
33931,3115,2025-08-19,48.69,paid
33932,3115,2025-09-18,48.69,paid
33933,3115,2025-10-18,48.69,paid
33934,3115,2025-11-17,48.69,paid
33935,3115,2025-12-17,48.69,paid
33936,3116,2024-12-29,50.45,paid
33937,3116,2025-01-28,50.45,paid
33938,3116,2025-02-27,50.45,paid
33939,3116,2025-03-29,50.45,paid
33940,3116,2025-04-28,50.45,paid
33941,3116,2025-05-28,50.45,paid
33942,3116,2025-06-27,50.45,paid
33943,3116,2025-07-27,50.45,paid
33944,3116,2025-08-26,50.45,paid
33945,3116,2025-09-25,50.45,paid
33946,3116,2025-10-25,50.45,paid
33947,3116,2025-11-24,50.45,paid
33948,3116,2025-12-24,50.45,paid
33949,3117,2025-04-04,32.19,paid
33950,3117,2025-05-04,32.19,paid
33951,3118,2025-04-15,46.36,paid
33952,3118,2025-05-15,46.36,paid
33953,3118,2025-06-14,46.36,paid
33954,3119,2024-01-18,42.99,paid
33955,3119,2024-02-17,42.99,paid
33956,3119,2024-03-18,42.99,paid
33957,3119,2024-04-17,42.99,paid
33958,3119,2024-05-17,42.99,paid
33959,3119,2024-06-16,42.99,paid
33960,3119,2024-07-16,42.99,paid
33961,3119,2024-08-15,42.99,failed
33962,3119,2024-09-14,42.99,paid
33963,3119,2024-10-14,42.99,paid
33964,3119,2024-11-13,42.99,paid
33965,3119,2024-12-13,42.99,paid
33966,3119,2025-01-12,42.99,paid
33967,3119,2025-02-11,42.99,paid
33968,3119,2025-03-13,42.99,paid
33969,3119,2025-04-12,42.99,paid
33970,3119,2025-05-12,42.99,paid
33971,3119,2025-06-11,42.99,paid
33972,3119,2025-07-11,42.99,paid
33973,3119,2025-08-10,42.99,paid
33974,3119,2025-09-09,42.99,paid
33975,3119,2025-10-09,42.99,paid
33976,3119,2025-11-08,42.99,failed
33977,3119,2025-12-08,42.99,paid
33978,3120,2025-09-25,31.65,paid
33979,3120,2025-10-25,31.65,paid
33980,3120,2025-11-24,31.65,paid
33981,3120,2025-12-24,31.65,paid
33982,3121,2025-03-31,27.48,paid
33983,3121,2025-04-30,27.48,paid
33984,3121,2025-05-30,27.48,paid
33985,3121,2025-06-29,27.48,paid
33986,3121,2025-07-29,27.48,paid
33987,3121,2025-08-28,27.48,paid
33988,3121,2025-09-27,27.48,paid
33989,3121,2025-10-27,27.48,paid
33990,3121,2025-11-26,27.48,paid
33991,3121,2025-12-26,27.48,failed
33992,3122,2025-12-31,51.14,paid
33993,3123,2024-12-10,31.75,paid
33994,3123,2025-01-09,31.75,paid
33995,3123,2025-02-08,31.75,paid
33996,3123,2025-03-10,31.75,paid
33997,3123,2025-04-09,31.75,paid
33998,3123,2025-05-09,31.75,paid
33999,3123,2025-06-08,31.75,paid
34000,3123,2025-07-08,31.75,paid
34001,3123,2025-08-07,31.75,paid
34002,3123,2025-09-06,31.75,paid
34003,3123,2025-10-06,31.75,paid
34004,3123,2025-11-05,31.75,paid
34005,3123,2025-12-05,31.75,paid
34006,3124,2025-03-24,31.41,paid
34007,3124,2025-04-23,31.41,paid
34008,3124,2025-05-23,31.41,failed
34009,3124,2025-06-22,31.41,paid
34010,3124,2025-07-22,31.41,failed
34011,3124,2025-08-21,31.41,paid
34012,3124,2025-09-20,31.41,paid
34013,3124,2025-10-20,31.41,paid
34014,3124,2025-11-19,31.41,paid
34015,3124,2025-12-19,31.41,paid
34016,3125,2024-11-18,49.96,paid
34017,3125,2024-12-18,49.96,paid
34018,3125,2025-01-17,49.96,paid
34019,3126,2025-10-12,29.84,paid
34020,3126,2025-11-11,29.84,paid
34021,3127,2025-08-31,43.78,paid
34022,3127,2025-09-30,43.78,paid
34023,3127,2025-10-30,43.78,paid
34024,3127,2025-11-29,43.78,paid
34025,3127,2025-12-29,43.78,paid
34026,3128,2025-10-26,47.62,paid
34027,3128,2025-11-25,47.62,paid
34028,3128,2025-12-25,47.62,paid
34029,3129,2025-01-03,26.4,paid
34030,3129,2025-02-02,26.4,paid
34031,3129,2025-03-04,26.4,paid
34032,3129,2025-04-03,26.4,paid
34033,3129,2025-05-03,26.4,paid
34034,3129,2025-06-02,26.4,paid
34035,3129,2025-07-02,26.4,paid
34036,3129,2025-08-01,26.4,paid
34037,3129,2025-08-31,26.4,paid
34038,3130,2025-08-01,37.13,paid
34039,3130,2025-08-31,37.13,paid
34040,3130,2025-09-30,37.13,paid
34041,3130,2025-10-30,37.13,paid
34042,3130,2025-11-29,37.13,paid
34043,3130,2025-12-29,37.13,paid
34044,3131,2024-09-19,31.13,failed
34045,3131,2024-10-19,31.13,paid
34046,3131,2024-11-18,31.13,paid
34047,3131,2024-12-18,31.13,paid
34048,3131,2025-01-17,31.13,paid
34049,3131,2025-02-16,31.13,paid
34050,3131,2025-03-18,31.13,paid
34051,3131,2025-04-17,31.13,paid
34052,3131,2025-05-17,31.13,paid
34053,3131,2025-06-16,31.13,paid
34054,3131,2025-07-16,31.13,paid
34055,3131,2025-08-15,31.13,paid
34056,3131,2025-09-14,31.13,paid
34057,3131,2025-10-14,31.13,paid
34058,3131,2025-11-13,31.13,paid
34059,3131,2025-12-13,31.13,paid
34060,3132,2024-12-02,48.88,paid
34061,3132,2025-01-01,48.88,paid
34062,3132,2025-01-31,48.88,paid
34063,3132,2025-03-02,48.88,paid
34064,3132,2025-04-01,48.88,paid
34065,3132,2025-05-01,48.88,paid
34066,3132,2025-05-31,48.88,paid
34067,3132,2025-06-30,48.88,paid
34068,3132,2025-07-30,48.88,paid
34069,3132,2025-08-29,48.88,paid
34070,3132,2025-09-28,48.88,paid
34071,3132,2025-10-28,48.88,paid
34072,3132,2025-11-27,48.88,paid
34073,3132,2025-12-27,48.88,paid
34074,3133,2025-07-09,34.28,paid
34075,3133,2025-08-08,34.28,paid
34076,3133,2025-09-07,34.28,paid
34077,3133,2025-10-07,34.28,paid
34078,3133,2025-11-06,34.28,paid
34079,3133,2025-12-06,34.28,paid
34080,3134,2024-02-29,46.72,paid
34081,3134,2024-03-30,46.72,paid
34082,3134,2024-04-29,46.72,paid
34083,3134,2024-05-29,46.72,paid
34084,3134,2024-06-28,46.72,paid
34085,3134,2024-07-28,46.72,paid
34086,3134,2024-08-27,46.72,paid
34087,3134,2024-09-26,46.72,paid
34088,3134,2024-10-26,46.72,paid
34089,3134,2024-11-25,46.72,paid
34090,3134,2024-12-25,46.72,paid
34091,3134,2025-01-24,46.72,paid
34092,3134,2025-02-23,46.72,paid
34093,3134,2025-03-25,46.72,paid
34094,3134,2025-04-24,46.72,paid
34095,3134,2025-05-24,46.72,paid
34096,3134,2025-06-23,46.72,paid
34097,3134,2025-07-23,46.72,paid
34098,3134,2025-08-22,46.72,paid
34099,3134,2025-09-21,46.72,paid
34100,3134,2025-10-21,46.72,paid
34101,3134,2025-11-20,46.72,paid
34102,3134,2025-12-20,46.72,paid
34103,3135,2025-06-03,44.88,paid
34104,3135,2025-07-03,44.88,paid
34105,3135,2025-08-02,44.88,paid
34106,3135,2025-09-01,44.88,paid
34107,3135,2025-10-01,44.88,paid
34108,3135,2025-10-31,44.88,paid
34109,3135,2025-11-30,44.88,paid
34110,3135,2025-12-30,44.88,paid
34111,3136,2024-01-12,49.69,paid
34112,3136,2024-02-11,49.69,paid
34113,3136,2024-03-12,49.69,paid
34114,3136,2024-04-11,49.69,paid
34115,3136,2024-05-11,49.69,paid
34116,3136,2024-06-10,49.69,paid
34117,3136,2024-07-10,49.69,paid
34118,3136,2024-08-09,49.69,paid
34119,3136,2024-09-08,49.69,paid
34120,3136,2024-10-08,49.69,paid
34121,3136,2024-11-07,49.69,paid
34122,3136,2024-12-07,49.69,paid
34123,3136,2025-01-06,49.69,paid
34124,3136,2025-02-05,49.69,paid
34125,3136,2025-03-07,49.69,paid
34126,3136,2025-04-06,49.69,paid
34127,3136,2025-05-06,49.69,paid
34128,3136,2025-06-05,49.69,paid
34129,3136,2025-07-05,49.69,paid
34130,3136,2025-08-04,49.69,paid
34131,3136,2025-09-03,49.69,paid
34132,3136,2025-10-03,49.69,paid
34133,3136,2025-11-02,49.69,paid
34134,3136,2025-12-02,49.69,paid
34135,3137,2025-02-28,37.55,paid
34136,3137,2025-03-30,37.55,paid
34137,3137,2025-04-29,37.55,paid
34138,3137,2025-05-29,37.55,paid
34139,3137,2025-06-28,37.55,paid
34140,3137,2025-07-28,37.55,paid
34141,3137,2025-08-27,37.55,paid
34142,3137,2025-09-26,37.55,paid
34143,3137,2025-10-26,37.55,paid
34144,3137,2025-11-25,37.55,paid
34145,3137,2025-12-25,37.55,paid
34146,3138,2024-12-14,35.64,failed
34147,3138,2025-01-13,35.64,paid
34148,3138,2025-02-12,35.64,paid
34149,3138,2025-03-14,35.64,paid
34150,3138,2025-04-13,35.64,paid
34151,3138,2025-05-13,35.64,paid
34152,3138,2025-06-12,35.64,paid
34153,3138,2025-07-12,35.64,paid
34154,3138,2025-08-11,35.64,paid
34155,3138,2025-09-10,35.64,paid
34156,3138,2025-10-10,35.64,paid
34157,3138,2025-11-09,35.64,paid
34158,3138,2025-12-09,35.64,paid
34159,3139,2024-12-08,24.6,paid
34160,3139,2025-01-07,24.6,paid
34161,3139,2025-02-06,24.6,paid
34162,3139,2025-03-08,24.6,paid
34163,3139,2025-04-07,24.6,paid
34164,3139,2025-05-07,24.6,paid
34165,3139,2025-06-06,24.6,paid
34166,3139,2025-07-06,24.6,paid
34167,3139,2025-08-05,24.6,paid
34168,3139,2025-09-04,24.6,paid
34169,3139,2025-10-04,24.6,paid
34170,3139,2025-11-03,24.6,paid
34171,3139,2025-12-03,24.6,paid
34172,3140,2024-12-27,39.14,paid
34173,3140,2025-01-26,39.14,paid
34174,3140,2025-02-25,39.14,paid
34175,3140,2025-03-27,39.14,paid
34176,3140,2025-04-26,39.14,paid
34177,3140,2025-05-26,39.14,paid
34178,3140,2025-06-25,39.14,paid
34179,3140,2025-07-25,39.14,paid
34180,3140,2025-08-24,39.14,paid
34181,3140,2025-09-23,39.14,failed
34182,3140,2025-10-23,39.14,paid
34183,3140,2025-11-22,39.14,failed
34184,3140,2025-12-22,39.14,paid
34185,3141,2024-12-25,46.84,paid
34186,3141,2025-01-24,46.84,paid
34187,3141,2025-02-23,46.84,paid
34188,3142,2024-10-24,40.91,paid
34189,3142,2024-11-23,40.91,paid
34190,3142,2024-12-23,40.91,paid
34191,3142,2025-01-22,40.91,paid
34192,3142,2025-02-21,40.91,paid
34193,3142,2025-03-23,40.91,paid
34194,3142,2025-04-22,40.91,paid
34195,3142,2025-05-22,40.91,paid
34196,3142,2025-06-21,40.91,paid
34197,3142,2025-07-21,40.91,paid
34198,3142,2025-08-20,40.91,paid
34199,3142,2025-09-19,40.91,paid
34200,3142,2025-10-19,40.91,paid
34201,3142,2025-11-18,40.91,paid
34202,3142,2025-12-18,40.91,paid
34203,3143,2024-11-25,32.34,paid
34204,3143,2024-12-25,32.34,paid
34205,3143,2025-01-24,32.34,paid
34206,3143,2025-02-23,32.34,paid
34207,3143,2025-03-25,32.34,paid
34208,3143,2025-04-24,32.34,paid
34209,3143,2025-05-24,32.34,paid
34210,3143,2025-06-23,32.34,paid
34211,3143,2025-07-23,32.34,paid
34212,3143,2025-08-22,32.34,paid
34213,3143,2025-09-21,32.34,paid
34214,3143,2025-10-21,32.34,paid
34215,3143,2025-11-20,32.34,paid
34216,3143,2025-12-20,32.34,paid
34217,3144,2025-02-19,39.85,paid
34218,3144,2025-03-21,39.85,paid
34219,3144,2025-04-20,39.85,paid
34220,3144,2025-05-20,39.85,paid
34221,3144,2025-06-19,39.85,paid
34222,3144,2025-07-19,39.85,paid
34223,3145,2025-07-12,33.66,paid
34224,3145,2025-08-11,33.66,paid
34225,3145,2025-09-10,33.66,paid
34226,3145,2025-10-10,33.66,paid
34227,3145,2025-11-09,33.66,paid
34228,3145,2025-12-09,33.66,paid
34229,3146,2025-02-07,39.06,paid
34230,3146,2025-03-09,39.06,paid
34231,3146,2025-04-08,39.06,paid
34232,3146,2025-05-08,39.06,paid
34233,3146,2025-06-07,39.06,paid
34234,3146,2025-07-07,39.06,paid
34235,3146,2025-08-06,39.06,paid
34236,3146,2025-09-05,39.06,paid
34237,3146,2025-10-05,39.06,paid
34238,3146,2025-11-04,39.06,paid
34239,3146,2025-12-04,39.06,paid
34240,3147,2025-04-14,43.99,paid
34241,3147,2025-05-14,43.99,paid
34242,3147,2025-06-13,43.99,paid
34243,3147,2025-07-13,43.99,paid
34244,3147,2025-08-12,43.99,paid
34245,3147,2025-09-11,43.99,paid
34246,3147,2025-10-11,43.99,paid
34247,3147,2025-11-10,43.99,paid
34248,3147,2025-12-10,43.99,paid
34249,3148,2025-09-03,37.68,paid
34250,3148,2025-10-03,37.68,paid
34251,3148,2025-11-02,37.68,paid
34252,3148,2025-12-02,37.68,paid
34253,3149,2025-12-24,40.17,paid
34254,3150,2024-03-20,35.91,paid
34255,3150,2024-04-19,35.91,paid
34256,3150,2024-05-19,35.91,paid
34257,3150,2024-06-18,35.91,paid
34258,3150,2024-07-18,35.91,paid
34259,3150,2024-08-17,35.91,paid
34260,3150,2024-09-16,35.91,paid
34261,3150,2024-10-16,35.91,paid
34262,3150,2024-11-15,35.91,paid
34263,3150,2024-12-15,35.91,paid
34264,3150,2025-01-14,35.91,paid
34265,3150,2025-02-13,35.91,paid
34266,3150,2025-03-15,35.91,paid
34267,3150,2025-04-14,35.91,paid
34268,3150,2025-05-14,35.91,paid
34269,3150,2025-06-13,35.91,paid
34270,3150,2025-07-13,35.91,paid
34271,3150,2025-08-12,35.91,paid
34272,3150,2025-09-11,35.91,paid
34273,3150,2025-10-11,35.91,paid
34274,3150,2025-11-10,35.91,paid
34275,3150,2025-12-10,35.91,paid
34276,3151,2025-06-05,46.66,paid
34277,3151,2025-07-05,46.66,paid
34278,3151,2025-08-04,46.66,paid
34279,3151,2025-09-03,46.66,paid
34280,3151,2025-10-03,46.66,paid
34281,3151,2025-11-02,46.66,paid
34282,3151,2025-12-02,46.66,paid
34283,3152,2024-06-13,46.21,paid
34284,3152,2024-07-13,46.21,paid
34285,3152,2024-08-12,46.21,paid
34286,3152,2024-09-11,46.21,paid
34287,3152,2024-10-11,46.21,paid
34288,3152,2024-11-10,46.21,paid
34289,3152,2024-12-10,46.21,paid
34290,3152,2025-01-09,46.21,paid
34291,3152,2025-02-08,46.21,paid
34292,3152,2025-03-10,46.21,paid
34293,3152,2025-04-09,46.21,paid
34294,3152,2025-05-09,46.21,paid
34295,3152,2025-06-08,46.21,paid
34296,3152,2025-07-08,46.21,paid
34297,3152,2025-08-07,46.21,paid
34298,3152,2025-09-06,46.21,paid
34299,3152,2025-10-06,46.21,paid
34300,3152,2025-11-05,46.21,paid
34301,3152,2025-12-05,46.21,paid
34302,3153,2024-05-23,34.09,paid
34303,3153,2024-06-22,34.09,paid
34304,3153,2024-07-22,34.09,paid
34305,3153,2024-08-21,34.09,paid
34306,3153,2024-09-20,34.09,paid
34307,3153,2024-10-20,34.09,paid
34308,3153,2024-11-19,34.09,paid
34309,3153,2024-12-19,34.09,paid
34310,3153,2025-01-18,34.09,paid
34311,3153,2025-02-17,34.09,failed
34312,3153,2025-03-19,34.09,paid
34313,3153,2025-04-18,34.09,paid
34314,3153,2025-05-18,34.09,paid
34315,3153,2025-06-17,34.09,paid
34316,3153,2025-07-17,34.09,paid
34317,3153,2025-08-16,34.09,paid
34318,3153,2025-09-15,34.09,paid
34319,3153,2025-10-15,34.09,paid
34320,3153,2025-11-14,34.09,paid
34321,3153,2025-12-14,34.09,paid
34322,3154,2025-08-02,32.46,paid
34323,3154,2025-09-01,32.46,paid
34324,3155,2024-02-20,44.27,paid
34325,3155,2024-03-21,44.27,paid
34326,3155,2024-04-20,44.27,paid
34327,3155,2024-05-20,44.27,paid
34328,3155,2024-06-19,44.27,paid
34329,3155,2024-07-19,44.27,paid
34330,3155,2024-08-18,44.27,paid
34331,3155,2024-09-17,44.27,paid
34332,3155,2024-10-17,44.27,failed
34333,3155,2024-11-16,44.27,paid
34334,3155,2024-12-16,44.27,paid
34335,3155,2025-01-15,44.27,paid
34336,3155,2025-02-14,44.27,paid
34337,3155,2025-03-16,44.27,paid
34338,3155,2025-04-15,44.27,paid
34339,3155,2025-05-15,44.27,paid
34340,3155,2025-06-14,44.27,paid
34341,3155,2025-07-14,44.27,paid
34342,3155,2025-08-13,44.27,paid
34343,3155,2025-09-12,44.27,paid
34344,3155,2025-10-12,44.27,paid
34345,3155,2025-11-11,44.27,paid
34346,3155,2025-12-11,44.27,paid
34347,3156,2025-09-11,48.38,paid
34348,3156,2025-10-11,48.38,paid
34349,3156,2025-11-10,48.38,failed
34350,3156,2025-12-10,48.38,paid
34351,3157,2025-07-17,37.58,paid
34352,3157,2025-08-16,37.58,paid
34353,3157,2025-09-15,37.58,paid
34354,3157,2025-10-15,37.58,failed
34355,3157,2025-11-14,37.58,paid
34356,3157,2025-12-14,37.58,paid
34357,3158,2025-12-28,37.72,failed
34358,3159,2025-05-03,33.14,paid
34359,3159,2025-06-02,33.14,paid
34360,3159,2025-07-02,33.14,paid
34361,3159,2025-08-01,33.14,paid
34362,3159,2025-08-31,33.14,paid
34363,3159,2025-09-30,33.14,paid
34364,3160,2025-09-30,45.99,paid
34365,3160,2025-10-30,45.99,paid
34366,3160,2025-11-29,45.99,paid
34367,3160,2025-12-29,45.99,paid
34368,3161,2024-03-27,32.17,paid
34369,3161,2024-04-26,32.17,paid
34370,3161,2024-05-26,32.17,paid
34371,3161,2024-06-25,32.17,paid
34372,3161,2024-07-25,32.17,paid
34373,3161,2024-08-24,32.17,paid
34374,3161,2024-09-23,32.17,paid
34375,3161,2024-10-23,32.17,paid
34376,3161,2024-11-22,32.17,paid
34377,3161,2024-12-22,32.17,paid
34378,3161,2025-01-21,32.17,paid
34379,3161,2025-02-20,32.17,paid
34380,3161,2025-03-22,32.17,paid
34381,3161,2025-04-21,32.17,paid
34382,3161,2025-05-21,32.17,paid
34383,3161,2025-06-20,32.17,paid
34384,3161,2025-07-20,32.17,paid
34385,3161,2025-08-19,32.17,paid
34386,3161,2025-09-18,32.17,paid
34387,3161,2025-10-18,32.17,paid
34388,3161,2025-11-17,32.17,paid
34389,3161,2025-12-17,32.17,paid
34390,3162,2025-10-12,43.05,paid
34391,3162,2025-11-11,43.05,paid
34392,3162,2025-12-11,43.05,paid
34393,3163,2024-04-27,41.01,paid
34394,3163,2024-05-27,41.01,paid
34395,3163,2024-06-26,41.01,paid
34396,3164,2024-08-17,46.4,paid
34397,3164,2024-09-16,46.4,paid
34398,3164,2024-10-16,46.4,failed
34399,3164,2024-11-15,46.4,paid
34400,3164,2024-12-15,46.4,paid
34401,3164,2025-01-14,46.4,paid
34402,3164,2025-02-13,46.4,paid
34403,3164,2025-03-15,46.4,paid
34404,3164,2025-04-14,46.4,paid
34405,3164,2025-05-14,46.4,paid
34406,3164,2025-06-13,46.4,paid
34407,3164,2025-07-13,46.4,paid
34408,3164,2025-08-12,46.4,paid
34409,3164,2025-09-11,46.4,paid
34410,3164,2025-10-11,46.4,paid
34411,3164,2025-11-10,46.4,paid
34412,3164,2025-12-10,46.4,paid
34413,3165,2024-04-03,57.16,paid
34414,3165,2024-05-03,57.16,paid
34415,3165,2024-06-02,57.16,paid
34416,3165,2024-07-02,57.16,paid
34417,3165,2024-08-01,57.16,paid
34418,3165,2024-08-31,57.16,paid
34419,3165,2024-09-30,57.16,paid
34420,3165,2024-10-30,57.16,paid
34421,3165,2024-11-29,57.16,paid
34422,3165,2024-12-29,57.16,paid
34423,3165,2025-01-28,57.16,paid
34424,3165,2025-02-27,57.16,paid
34425,3165,2025-03-29,57.16,paid
34426,3165,2025-04-28,57.16,paid
34427,3165,2025-05-28,57.16,paid
34428,3165,2025-06-27,57.16,paid
34429,3165,2025-07-27,57.16,paid
34430,3165,2025-08-26,57.16,paid
34431,3165,2025-09-25,57.16,paid
34432,3165,2025-10-25,57.16,paid
34433,3165,2025-11-24,57.16,paid
34434,3165,2025-12-24,57.16,failed
34435,3166,2024-10-20,35.18,paid
34436,3166,2024-11-19,35.18,paid
34437,3166,2024-12-19,35.18,paid
34438,3166,2025-01-18,35.18,paid
34439,3166,2025-02-17,35.18,paid
34440,3166,2025-03-19,35.18,paid
34441,3166,2025-04-18,35.18,paid
34442,3166,2025-05-18,35.18,paid
34443,3166,2025-06-17,35.18,paid
34444,3166,2025-07-17,35.18,paid
